instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI,power,seconds
548807208,589810597,4,59367884,75619,28,3797927,39541,35596518,76471644,563855,1368198,1966037,4,W,MEM,is,MR,3658.71472,0.930480413189321,3.58238188445951,2.49303941357855,,1.02741908593883,0.001273735813121,0.137787913310351,0.072048980814407,262,0.15
529721188,587484094,4,58455781,73315,28,3884578,42995,34970404,70859330,208852,1420322,2080108,4,W,MEM,is,MR,3310.757425,0.901677498012397,3.92679780820849,2.68126333659132,,0.394267786018784,0.001254195885262,0.138402997012081,0.081165339378496,262,0.16
525757758,593522794,4,58784091,74836,28,3639782,51199,27767913,69369509,170514,1746952,1934277,4,W,MEM,is,MR,3505.05172,0.885825722811246,3.67902702445715,3.32273175891016,,0.324320463950244,0.001273065530604,0.142339316655409,0.097381349530177,262,0.15
520732741,588461452,4,58295568,73997,28,3604154,44943,27772540,70041247,170703,1777878,1958676,4,W,MEM,is,MR,3254.57963125,0.884905441520747,3.76138438354887,3.41418516643646,,0.327813072925253,0.001269341779121,0.14210168513295,0.086307229143481,262,0.16
540585408,620514794,4,60532173,76658,29,3557324,54091,24270923,68795317,657485,1974986,2030449,4,W,MEM,is,MR,3603.90272,0.871188589260291,3.75601888240387,3.65342084853315,,1.21624629571947,0.001266400926991,0.141805529460388,0.100060044536015,262,0.15
540291012,592956000,4,58956242,74948,28,3712765,53807,29032991,68592780,167472,1681821,1769367,4,W,MEM,is,MR,3376.818825,0.9111823002044,3.27484070751116,3.11280580769683,,0.309966289056091,0.001271247919771,0.138717836009458,0.099588923015436,262,0.16
538829116,604872324,4,60709026,73884,29,3312002,52899,20081484,69814343,1413927,2216457,1863466,4,W,MEM,is,MR,3367.681975,0.890814630824471,3.45836174153588,4.11346925061117,,2.62407312079995,0.001217018372194,0.137119539026544,0.09817398212015,262,0.16
543978548,593614580,4,58979739,72139,25,3797966,40352,33319107,70728363,209407,1546746,2085119,4,W,MEM,is,MR,3022.10304444444,0.916383401499336,3.83309049164931,2.84339521418039,,0.384954518463842,0.001223114941217,0.132613685347019,0.074179395765438,262,0.18
548523320,616714755,4,62043758,78214,26,3687792,58791,24569211,67216133,538210,1820571,1974195,4,W,MEM,is,MR,3428.27075,0.889427917125155,3.59910860307635,3.31904029166891,,0.981198028189576,0.001260626411443,0.142590109022165,0.107180493255966,262,0.16
446708531,684278481,6,47735347,53471,94,552141,69069,27382635,90640774,12555681,4489532,3212251,6,W,MEM,is,MR,3190.77522142857,0.652816862437619,7.19093273819747,10.0502490739314,7.21910456310574,28.1070992127527,0.001120155259372,0.1196999750157,0.154617597844801,262,0.14
562421623,701915567,6,53185643,73820,78,612114,88193,19199730,78269737,10182630,5189737,2791344,6,W,MEM,is,MR,4017.29730714286,0.801266775438249,4.96308087358156,9.22748484014101,7.68659344393344,18.104976024366,0.001387968553845,0.131253844057841,0.156809404890181,262,0.14
513509447,664885615,6,49474813,64132,147,591338,71259,24684478,86286576,11603323,4913475,3160981,6,W,MEM,is,MR,3667.92462142857,0.772327503280395,6.15564332548686,9.56842182496401,7.43636766812404,22.5961237281775,0.001296255531072,0.124889620579853,0.138768625224533,262,0.14
576282618,692476850,6,50019855,70385,107,565089,66603,18416578,76149835,9993923,5125167,2865647,6,W,MEM,is,MR,4116.30441428571,0.832204885982831,4.97264173947374,8.89349572573782,7.61961393939097,17.3420517777963,0.00140714122422,0.122136253639356,0.115573501472501,262,0.14
547491595,689123751,6,51048318,61980,106,542372,24943,21679676,81856663,10605403,5273425,2933837,6,W,MEM,is,MR,3910.65425,0.794475004243469,5.35868865712907,9.63197435021811,7.7183925023877,19.3708964609767,0.001214143823505,0.113207217363766,0.045558690266286,262,0.14
595686245,788839603,6,59404295,78690,97,690276,103047,19947886,76824403,10177014,4726254,2877811,6,W,MEM,is,MR,4254.90175,0.755142417716571,4.83108519653664,7.93413317777717,7.54881569387642,17.084520727854,0.001324651693956,0.132099743212973,0.172988718247137,262,0.14
578107128,691991694,6,56618839,73835,91,632595,53875,21798981,82436390,10315401,5207650,2620134,6,W,MEM,is,MR,4129.33662857143,0.835424952369443,4.53226378485338,9.00810550116587,7.99158365244356,17.8434073900573,0.001304071247381,0.12771854285111,0.093192070103657,262,0.14
537595630,749043964,6,47539427,65765,49,608808,26661,24707580,84946946,11806326,4597109,3299860,6,W,MEM,is,MR,3839.96878571429,0.717709047582686,6.13818233604317,8.55123952551474,7.19503645757368,21.9613503926734,0.001383378053757,0.122331723567024,0.049593037056496,262,0.14
577960641,733888457,6,56151798,76088,98,650544,59853,18684737,75763907,9898359,5032973,2869533,6,W,MEM,is,MR,4128.29029285714,0.787531995478708,4.96492805294678,8.70815872736912,7.65418863874305,17.1263548031119,0.001355041204558,0.131649103074477,0.103558954977351,262,0.14
464277391,783303408,6,50342293,56927,83,531250,46900,31024096,95838611,13654880,4594758,3068333,6,W,MEM,is,MR,3316.26707857143,0.592717185011916,6.60883570787534,9.89657926289157,7.01863443691926,29.4110380231718,0.001130798710341,0.122614198114161,0.10101719555842,262,0.14
668484898,748120109,6,64680243,82779,94,671873,166807,15082365,67013350,7841696,4354918,2478725,6,W,MEM,is,MR,5142.19152307692,0.893552906756581,3.70797456668946,6.51460939959784,8.54577249615389,11.7305507176918,0.001279818939456,0.123830770519516,0.249529945252406,262,0.13
596570118,722878646,6,55462644,76311,92,541560,139730,18020133,75256476,9521835,4823853,2946224,6,W,MEM,is,MR,3977.13412,0.825270079979648,4.93860471905165,8.08597825209877,7.90356858735737,15.9609653797645,0.001375899064603,0.127916229287234,0.234222257843629,262,0.15
536429494,792529821,6,55035093,68769,86,609046,46039,28376117,92351742,12291041,4425279,3035235,6,W,MEM,is,MR,3831.63924285714,0.676857172797792,5.658217965174,8.24950725024825,7.51374452334835,22.9126868255309,0.001249548174653,0.128197649027852,0.085824885683858,262,0.14
718830898,783548055,6,67633371,85775,90,1623620,164869,11247022,59005510,6233128,3835358,2627382,6,W,MEM,is,MR,5134.50641428571,0.91740499311175,3.65507660746102,5.33554972479772,9.46643643448362,8.6712021107362,0.00126823487772,0.119325699881087,0.229357141517865,262,0.14
588409236,791324398,6,60800255,74074,90,938918,71181,21211088,82094993,10258426,5186613,2670329,6,W,MEM,is,MR,4202.92311428571,0.743575248642845,4.53821734368561,8.81463560167502,8.00268900901561,17.4341688953366,0.001218317258702,0.125888574597425,0.120971928455589,262,0.14
486645541,752234743,5,52119035,57837,90,524843,77220,31479164,97280671,13250025,4417210,3126766,6,W,MEM,is,MR,3476.03957857143,0.646933082430095,6.42514055214574,9.07685292034762,7.34192358127626,27.227260672671,0.001109709725055,0.118848309759813,0.158678120920048,262,0.14
562675448,703774632,6,51863602,67813,99,582645,27310,21891930,84870969,10596087,5341322,2761156,6,W,MEM,is,MR,4328.27267692308,0.799510841135291,4.90719118776976,9.4927227036215,8.00965195925628,18.8316142772236,0.001307525844426,0.120518853703387,0.048535972374611,262,0.13
484724282,793694435,6,51038940,59683,89,530393,49126,31535645,96870506,13719509,4468898,3079072,6,W,MEM,is,MR,3462.3163,0.610719013041839,6.35221323614236,9.21946386007541,7.06078519282286,28.3037378350276,0.001169362059635,0.123127728930238,0.101348337238859,262,0.14
592674462,735065277,6,56022243,74161,95,734010,178050,18301191,75041937,9497131,4831580,2926237,6,W,MEM,is,MR,4233.38901428571,0.806288203979468,4.9373428207541,8.15216499070277,7.9015375274912,16.024194745884,0.001323777771625,0.125129400294626,0.300417870881705,262,0.14
633795252,725078765,6,57297670,68677,87,494563,56380,17235567,72956588,8671247,4620169,2927823,6,W,MEM,is,MR,4527.10894285714,0.874105383571673,4.61950920389666,7.28968698553772,8.41362124732463,13.6814641205296,0.001198600222313,0.108358337780669,0.088956172868269,262,0.14
515850439,773370716,6,45148009,50506,46,214457,64858,28665533,92840428,12535014,4409915,3263766,6,W,MEM,is,MR,3968.0803,0.66701573815474,6.32696175722359,8.54882474957049,7.40648777895262,24.2997059851295,0.001118676130325,0.097908223356189,0.125730240970096,262,0.13
571970879,744557381,6,56745643,74570,100,656658,155622,19241251,77382987,10004789,5088795,2959301,6,W,MEM,is,MR,3813.13919333333,0.768202550395508,5.17386655274105,8.89694770631846,7.73459460264479,17.4917803813575,0.001314109701779,0.130373770305184,0.272080285402082,262,0.15
453675313,686122065,6,46976815,53026,86,537458,58473,30238093,94341481,12830026,4360378,3098818,6,W,MEM,is,MR,3240.53795,0.661216620398296,6.83047525665122,9.61123048809138,7.35317925310518,28.2801942983395,0.001128769585592,0.116880946528382,0.128887330486065,262,0.14
679689184,770479033,6,64202550,83809,94,1295061,169239,11135829,61239533,7296547,4068414,2780498,6,W,MEM,is,MR,4854.92274285714,0.882164413161909,4.09083749668731,5.98569772150442,8.39294710223891,10.7351230117559,0.001305384287696,0.12330488990097,0.248994693433286,262,0.14
545109918,796479659,6,55212994,59414,86,545124,25365,28565592,92810930,12409255,4389035,3074409,6,W,MEM,is,MR,4542.58265,0.684399045023195,5.63997993520272,8.05165133685937,7.4791701838668,22.7646839476511,0.001076087270326,0.108994531264427,0.046531899645238,262,0.12
619819447,799242362,6,62100275,79667,94,694254,65954,19128140,73691921,9682130,4906840,2510284,6,W,MEM,is,MR,4427.28176428571,0.775508752375165,4.05002458724081,7.91656348272015,7.61112699375034,15.6208877389418,0.001282876766649,0.128532591846864,0.106408407027603,262,0.14
578266191,716462159,6,52075787,63529,105,548747,69362,21316207,84135412,10490814,5362074,2908132,6,W,MEM,is,MR,4448.20146923077,0.807113374706507,5.02905417135134,9.272674217262,8.01991265882705,18.1418422229703,0.001219933555685,0.109861169455781,0.119948219487036,262,0.13
659765304,760712453,6,63177763,89851,102,1052103,127071,12880810,61467278,7539247,4242104,2641557,6,W,MEM,is,MR,4398.43536,0.867299202738305,4.0037828360856,6.42971671029248,8.15297310195567,11.4271650150309,0.001422193438536,0.136186306638519,0.192600306850934,262,0.15
640812421,735316167,6,58693694,79171,94,593671,151997,17031733,72543800,8487586,4636985,2683234,6,W,MEM,is,MR,4577.23157857143,0.871478759421864,4.18723781260788,7.23610349618988,8.5470474172515,13.2450397680416,0.001348884260037,0.123547854887788,0.237194216308738,262,0.14
579589807,693385658,6,56835343,72387,93,637350,26439,21344278,81760431,10220928,5158843,2616987,6,W,MEM,is,MR,3863.93204666667,0.835883754319014,4.51523986169757,8.90085183985991,7.99931581555021,17.6347614753687,0.001273626517922,0.124893500758201,0.045616744257202,262,0.15
460418444,782007134,8,48295144,55433,79,262191,240653,40027083,114298517,14486849,3879910,1985322,8,W,MEM,is,MR,3288.70317142857,0.588765017583586,4.31199493823927,8.42692131594971,7.88981213236916,31.4645279501444,0.001147796556937,0.120397001298236,0.522683231169601,262,0.14
497090541,752108242,8,50405137,60106,113,621143,23538,30731429,101731348,12031908,3907738,2118756,8,W,MEM,is,MR,3313.93694,0.660929522163114,4.26231405598201,7.86121979335752,8.455130142285,24.2046609372114,0.001192457824289,0.120915597949388,0.047351534697579,262,0.15
521531396,939452979,8,56241332,52963,107,268766,213344,40073085,114798038,14044659,3868848,2007086,8,W,MEM,is,MR,4011.77996923077,0.555143692827653,3.84844712205974,7.41824563137135,8.17378606344234,26.9296519974034,0.000941709559795,0.10155285071275,0.409072208569395,262,0.13
152073280,328598871,8,20103450,25179,45,264835,294425,40781480,112443191,13363346,3838927,1968990,8,W,MEM,is,MR,1169.79446153846,0.462793069060788,12.9476394538212,25.2439284534403,8.4142991583096,87.8743852963519,0.001252471590697,0.165571492901317,1.93607318787364,262,0.13
506252596,746931982,8,51337244,62723,103,682939,31406,32492364,102709685,12331105,3716561,2108222,8,W,MEM,is,MR,3375.01730666667,0.677776033427365,4.16436778133578,7.34131741617775,8.32931720231074,24.3576133681693,0.001221783545685,0.12389664862084,0.062036225094241,262,0.15
577247045,871801492,8,59338086,77776,108,760335,35043,30126299,99503319,11983500,3636336,2102680,8,W,MEM,is,MR,3848.31363333333,0.662131288254322,3.64259985081431,6.29944498026837,8.30336037050945,20.7597424773305,0.001310726470011,0.134736073010127,0.060707110246013,262,0.15
430204359,822555978,8,45794264,52896,109,385629,255504,42573144,115783347,14203691,4089410,1801916,8,W,MEM,is,MR,3072.88827857143,0.523009218224902,4.18851172077501,9.5057381787245,8.15163797917034,33.0161484951388,0.001155079160132,0.122955518449314,0.593913089569602,262,0.14
369492597,621090837,8,48045431,51981,108,264371,287995,43355469,119339604,13748038,3927886,1947596,8,W,MEM,is,MR,2639.23283571429,0.594909109889187,5.27100141061825,10.63048632609,8.68048255321959,37.2078848443072,0.00108191349142,0.140682114938287,0.779433748709179,262,0.14
454072701,800534551,8,54589476,53110,108,267591,346631,41310307,114733875,13776800,3955881,1855182,8,W,MEM,is,MR,3243.37643571429,0.567211871658491,4.08564971185088,8.71199918270357,8.32804969223622,30.3405158902076,0.000972898146155,0.116963648955413,0.763382161571523,262,0.14
369112407,623992809,8,47891114,52114,107,263254,316296,43448163,119085278,13623826,3837923,1928389,8,W,MEM,is,MR,2460.74938,0.591533110119543,5.22439496323948,10.3977079264095,8.74095705567584,36.9096940163271,0.001088176817102,0.141187342965689,0.856909694720719,262,0.15
478311338,892801811,8,47962842,53890,86,266093,101810,37298380,108254524,13053413,3672265,2033595,8,W,MEM,is,MR,3416.50955714286,0.535741899385551,4.25161362158637,7.67756209868477,8.29319688268501,27.2906200688891,0.001123578123248,0.112667201712873,0.212852993252692,262,0.14
194094063,413942811,8,24239869,31338,115,268001,307990,42704260,116429291,14286566,3923053,1729781,8,W,MEM,is,MR,1493.03125384615,0.468891010647362,8.9120757907984,20.212122613972,8.14956449296493,73.6064039217933,0.001292828769,0.16145779791317,1.58680793858182,262,0.13
470890487,814946396,8,51069955,58871,99,263372,239895,39004832,112156420,13599739,3798199,1924575,8,W,MEM,is,MR,3622.23451538462,0.577817742751267,4.0870967945462,8.06599221020152,8.24695385698211,28.8808956125716,0.001152752141646,0.125020576174859,0.509449663186761,262,0.13
392463194,739842037,8,49424159,52555,110,265365,350565,43365132,117468631,13636907,3842002,1982952,8,W,MEM,is,MR,3018.94764615385,0.530468903323481,5.05258080328419,9.78945811667629,8.61402303322887,34.7469704382011,0.001063346368726,0.133910646408285,0.893242997966326,262,0.13
396167838,663507917,8,36689263,55146,69,259882,50372,34528989,103620123,13248507,3952489,2360548,8,W,MEM,is,MR,3047.44490769231,0.597080800167754,5.95845440638722,9.9768043260493,7.82126793607763,33.4416520707065,0.001503055539709,0.139198578759945,0.127148130586007,262,0.13
602806649,960747699,8,66768222,79404,102,742588,77047,26006059,87794632,11752407,3463668,1841723,8,W,MEM,is,MR,4305.76177857143,0.627434913065558,3.05524665836922,5.7459021159536,7.47035326465464,19.4961469311862,0.001189248382262,0.13172382907807,0.127813785942497,262,0.14
364561020,620794598,8,39281981,52740,98,259096,136252,36802098,106827444,13562471,3974701,2157039,8,W,MEM,is,MR,319.790368421053,0.587249021132752,5.91681195098697,10.902704298995,7.87669474095097,37.2021973166522,0.00134260031336,0.144667139673901,0.373742645332735,262,1.14
468236592,814859364,8,52965506,73113,122,677865,33491,33684769,103777632,13245326,3968559,2041154,8,W,MEM,is,MR,3601.81993846154,0.574622582357659,4.35923640927235,8.47554221050712,7.8350379598056,28.2876781231997,0.001380388964848,0.156145421458219,0.071525806765653,262,0.13
594623576,859404065,7,58631866,70467,98,699640,29404,31283933,100154102,11641848,3724589,2154431,8,W,MEM,is,MR,4247.31125714286,0.691902214821383,3.62318462798387,6.26377619443734,8.60293846818821,19.5785173509501,0.001201854977633,0.118506905619228,0.049449771564389,262,0.14
359070052,587347070,8,38170605,48808,103,851558,272451,40343846,112276772,13606397,3864965,2486265,8,W,MEM,is,MR,2564.78608571429,0.611342203511801,6.92417812666816,10.763818866186,8.25176363735381,37.8934331176135,0.001278680282904,0.135928907822143,0.758768375369829,262,0.14
371901286,674242580,8,45043507,56819,105,385073,308672,42218000,118047555,14615451,3977932,1593955,8,W,MEM,is,MR,3099.17738333333,0.551583802375697,4.28596259277253,10.6962039383752,8.07690128754836,39.2992752383222,0.001261424870848,0.15277978898949,0.829983685509493,262,0.12
480146697,782018256,8,49553242,57733,105,262706,321861,40370415,114937815,14745986,3962816,2021484,8,W,MEM,is,MR,3693.43613076923,0.613984000138227,4.21013830279457,8.25334428990147,7.79451540236102,30.7114181814313,0.001165070087644,0.120240335632258,0.670338881868847,262,0.13
452067198,820072128,8,53292250,57692,110,308522,237368,38114126,110332703,13385416,3655048,1820543,8,W,MEM,is,MR,3229.05141428571,0.551252972226365,4.02715129090167,8.08518737075013,8.24275487590375,29.6093502453146,0.001082558908659,0.127618195381652,0.5250723809428,262,0.14
98992651,289670386,8,18048624,28647,80,264745,282582,39988994,111626617,14291358,4007205,2069937,8,W,MEM,is,MR,761.481930769231,0.341742393369821,20.9100067438339,40.4798230931304,7.81077746425497,144.367868277414,0.001587212410209,0.289385118093261,2.85457553813767,262,0.13
83305543,216160106,8,15103331,21967,83,267837,414307,45042130,121883477,13756934,3907898,2113239,8,W,MEM,is,MR,640.811869230769,0.385388148357033,25.3673275978766,46.9104198744614,8.85978496371357,165.138278973825,0.001454447366611,0.263691937041932,4.97334253016033,262,0.13
450532995,769703094,8,53189338,57931,108,264999,46527,37651056,111470230,13779161,3804035,2009998,8,W,MEM,is,MR,3218.09282142857,0.585333485745349,4.46137801738583,8.443410454322,8.08976903601025,30.5841329112866,0.001089146851198,0.128583257259549,0.103271015699971,262,0.14
486642923,831734329,8,55822772,67333,109,664372,22483,34069365,107468362,13749354,3994583,2025451,8,W,MEM,is,MR,3476.02087857143,0.585094189373059,4.16208867790316,8.20844773694572,7.8162480942741,28.2534757009093,0.001206192340287,0.138362229917808,0.046200199237255,262,0.14
579222736,870899321,8,59483948,78287,103,767683,18240,30795853,100604047,11787622,3747933,2170877,8,W,MEM,is,MR,4137.30525714286,0.665085759092009,3.74791399763009,6.47062479950718,8.53471947098405,20.3507584688457,0.001316102959407,0.13515871379745,0.031490476575491,262,0.14
540642011,842411990,8,55913283,80298,108,751945,21125,30468479,96376987,12208360,3573770,1978115,8,W,MEM,is,MR,4158.7847,0.641778627818438,3.65882591391885,6.6102336246304,7.89434346628048,22.5812270441558,0.001436116709512,0.148523419131777,0.039073915030995,262,0.13
408043823,666953875,8,40412279,55732,59,264204,37543,38760367,113001548,14482234,3913011,2310484,8,W,MEM,is,MR,2720.29215333333,0.611802162480876,5.66234279203879,9.58968321400126,7.80277048416702,35.4918594123651,0.001379085797166,0.136583368889768,0.092007274424542,262,0.15
7951369,86066504,10,8171147,18327,106,308805,334290,48075622,130154662,15110303,4171244,1297687,10,W,MEM,is,MR,56.7954928571429,0.092386336500899,,,8.61363680132688,,0.00224289197098,2.30488611457977,16.7235752652352,262,0.14
23111112,125233022,10,10783839,18380,111,510954,534864,58744782,152613670,16427798,4020952,2150473,10,W,MEM,is,MR,154.07408,0.18454487187892,,,9.28996509453062,,0.001704402300517,0.795288430950445,17.8277866621393,262,0.15
10861396,108830476,10,10159859,18764,114,472270,428655,53006370,134247383,15046769,3833677,923286,10,W,MEM,is,MR,90.5116333333333,0.099801052050898,,,8.92200730934329,,0.001846876024559,1.72758639865446,17.8277866621393,262,0.12
34821920,154374086,10,12764820,18966,111,593877,582347,59747374,142888467,15263577,3857875,1812365,10,W,MEM,is,MR,248.728,0.225568428628624,,,9.36140113159583,,0.001485802384993,0.544656928739139,16.7235752652352,262,0.14
24304446,133572592,10,11335648,18435,144,391404,532752,59782546,147923309,16543299,4003048,9111443,10,W,MEM,is,MR,173.603185714286,0.181956834378119,,,8.9415846863434,,0.001626285502161,0.758503197316244,21.9199400800989,262,0.14
21150511,124934125,10,10766289,18934,108,618687,592582,60591322,150806542,15724729,3955767,661290,10,W,MEM,is,MR,151.075078571429,0.169293305572036,,,9.59040642290242,,0.001758637539825,0.895202957507741,17.8277866621393,262,0.14
29715148,142438239,10,12014408,18899,120,625738,587813,59778025,143869641,15424240,3866513,561438,10,W,MEM,is,MR,228.578061538462,0.20861777152412,,,9.32750274891988,,0.0015730279844,0.636005582068782,19.781594222583,262,0.13
23482157,134695614,10,11636162,19192,124,700660,646622,61352530,145327691,15155092,3755664,215282,10,W,MEM,is,MR,180.631976923077,0.174334978717273,9.16789713994332,,9.58936382570294,,0.001649341079988,0.817301408895273,17.8277866621393,262,0.13
19761089,121984191,10,10560157,18964,99,391332,530527,57014344,144806308,15547855,3889052,1838538,10,W,MEM,is,MR,164.675741666667,0.161997131251213,,,9.31358750129841,,0.001795806634314,0.959663710841037,17.8277866621393,262,0.12
525361,64610068,10,7758051,18170,115,308371,255744,44067088,121785315,14179053,3906208,1487417,10,W,MEM,is,MR,3.75257857142857,0.008131255952246,,,8.58910076716689,,0.002342083082465,34.5857419945523,17.8277866621393,262,0.14
21392210,124929322,10,11016950,18452,107,511834,463578,55441784,137255532,15402528,3932096,659223,10,W,MEM,is,MR,178.268416666667,0.171234500095982,,,8.91123405196861,,0.001674873717317,0.862556977516582,21.6704117994354,262,0.12
68244966,149892122,10,12237021,22579,106,311040,222372,41807432,118462021,14336298,3891581,1595382,10,W,MEM,is,MR,524.961276923077,0.455293881288838,,,8.26308304975245,,0.001845138616662,0.330852241907484,3.2584381388658,262,0.13
11169073,105685317,10,9542423,19235,102,614058,584060,57795425,143116906,15256434,3907386,923085,10,W,MEM,is,MR,85.9159461538462,0.105682353207116,,,9.38075739061959,,0.002015735416466,1.72216619946884,16.7235752652352,262,0.13
720359,71148851,10,7899864,18337,102,309114,356856,48245839,130145357,15137825,4058762,1018092,10,W,MEM,is,MR,5.54122307692308,0.010124675098408,,,8.59736170817142,,0.002321179200047,25.4553632286124,16.7235752652352,262,0.13
29980895,141510036,10,11858337,18607,71,596098,534493,60017043,143101226,15749046,4060668,1394062,10,W,MEM,is,MR,249.840791666667,0.211864089978749,,,9.08634249972983,,0.001569107034148,0.620628570294516,17.8277866621393,262,0.12
29806014,146400120,10,12303111,19258,118,560096,584868,59152531,144376141,15785892,3862533,5389022,10,W,MEM,is,MR,248.38345,0.203592824923914,,,9.14589691859035,,0.001565295151771,0.646111217689155,19.622482898921,262,0.12
16968119,120591425,10,10749107,18913,117,554724,508108,54153639,136714324,15243732,3877468,829338,10,W,MEM,is,MR,130.523992307692,0.140707508846504,,,8.96855993007487,,0.00175949499805,1.11461971712952,17.8277866621393,262,0.13
27416340,141112477,10,12011866,19402,101,699505,651375,61970222,146425272,15220922,3770513,764672,10,W,MEM,is,MR,210.894923076923,0.194287143014292,,,9.62000015504974,,0.001615236134003,0.707680164456671,17.8277866621393,262,0.13
145376,70448222,10,8403556,18431,61,312465,83675,38744439,113713451,13877766,3721200,1696450,10,W,MEM,is,MR,1.11827692307692,0.002063586501871,,,8.19393056490504,,0.00219323819583,126.781587057011,17.8277866621393,262,0.13
4570074395,5531263360,1,438796179,61078,182,9659927,8593331,481937364,987828965,59663905,22204966,1699476,1,A,MEM,is,MR,2096.36440137615,0.826226143569486,0.371870532755299,4.85877560861895,16.5565590284444,13.055346553062,0.000139194466413,0.013364771494054,1.88034816444164,302,2.18
4686136247,5526884357,1,434524371,67481,178,9707507,8537225,468580256,962898332,61065210,22623582,1692023,1,A,MEM,is,MR,2169.50752175926,0.847880278346124,0.361069954183088,4.82776872193661,15.7683619199868,13.0310359710717,0.000155298539055,0.014400136155495,1.82180469154421,302,2.16
4592167701,5540515952,1,435096363,66434,179,9600896,8647322,476931693,958117134,61040141,23447008,1682983,1,A,MEM,is,MR,2126.00356527778,0.828833946293816,0.366489882247443,5.10586928149295,15.6965091872904,13.2922281968726,0.000152688015,0.014466806163358,1.88305884345577,302,2.16
4738727769,5534049601,1,433479182,69212,178,9702103,8410846,462530911,947477952,61898516,22901383,1685815,1,A,MEM,is,MR,2193.85544861111,0.856285742025824,0.355752658135024,4.83281254302414,15.3069574721307,13.0622646029447,0.000159666260513,0.014605607955109,1.77491647758759,302,2.16
4722901733,5535040185,1,434979235,71949,177,9604972,8439428,457886504,933128804,62343305,23616480,1688435,1,A,MEM,is,MR,2176.45241152074,0.853273250987246,0.357499498285665,5.00041739911424,14.9675863992132,13.2002121840463,0.00016540789585,0.015234066696175,1.7869158574763,302,2.17
4609149901,5542275886,0,435195649,73411,177,9569029,8648345,469415769,944564700,62235898,23576978,1668775,1,A,MEM,is,MR,2114.28894541284,0.831634872714094,0.362057003101145,5.11525520028861,15.1771683281568,13.502684732926,0.000168685050433,0.015927232044259,1.87634274991223,302,2.18
4561736620,5543905875,0,436384285,63126,177,9614310,8759511,477461280,973912799,60788928,23335058,1689053,1,A,MEM,is,MR,2092.53973394495,0.822838035647566,0.370265348638212,5.11538914756547,16.0212201636456,13.3258302843446,0.000144656904865,0.01383815096278,1.92021410477661,302,2.18
4593219214,5538877675,0,435921942,64765,177,9576590,8668891,480727913,963195579,60356119,23364153,1688033,1,A,MEM,is,MR,2116.69088202765,0.829268939217005,0.367505429493747,5.08666186207415,15.9585406576589,13.1402652884574,0.000148570176814,0.014100132604731,1.88732359508936,302,2.17
4581756397,5552012587,1,435788355,74450,176,9591868,8623125,466857437,938876497,62914201,23166435,1662630,1,A,MEM,is,MR,2101.72311788991,0.825242436900837,0.362880488602284,5.056234551267,14.92312517805,13.7314591935081,0.000170839810531,0.016249227053788,1.88205662912288,302,2.18
4695243584,5540843546,1,435149144,73205,176,9612312,8487771,455151032,927851587,62683487,23620130,1678551,1,A,MEM,is,MR,2173.72388148148,0.847387865226686,0.357500302161107,5.03065061001104,14.8021693017812,13.3504228009824,0.000168229677133,0.015591310374069,1.80773816057676,302,2.16
4658453748,5534958456,1,437212147,67687,176,9747141,8606698,482324902,969877305,60161219,21874476,1693812,1,A,MEM,is,MR,2146.75287926267,0.841642043934431,0.363599617303746,4.69565164393686,16.1213040746398,12.9144180138804,0.000154815003344,0.014529928525975,1.84754394174142,302,2.17
4744480272,5533603093,1,433632154,69250,176,9747945,8473727,465150745,954928198,61525417,22249701,1698411,1,A,MEM,is,MR,2186.39643870968,0.857394394260362,0.357976196048982,4.6895971158967,15.5208732352029,12.967788561183,0.000159697567077,0.014595908514719,1.78601796491989,302,2.17
4715974285,5531395408,1,432847112,68982,176,9755334,8536318,466910936,961188812,61316764,22361230,1695108,1,A,MEM,is,MR,2183.32142824074,0.852583107361903,0.35943961895458,4.74159286048779,15.6757915665608,13.0019292503415,0.000159368049567,0.014627306221624,1.81008578167003,302,2.16
4613694612,5536541871,1,435082134,67806,179,9580753,8715240,479127246,961077585,60627448,23457435,1689813,1,A,MEM,is,MR,2116.37367522936,0.833317027035629,0.366260262568068,5.08430595709311,15.852186042863,13.1407587841447,0.000155846436112,0.014696681445634,1.88899368790732,302,2.18
4727560642,5531818502,1,432531084,68901,178,9771019,8504787,466096869,956995271,61461316,22175184,1701971,1,A,MEM,is,MR,2178.59937419355,0.854612391981186,0.360010400475789,4.69061862538452,15.5706928078143,13.000640426264,0.000159297221746,0.014574323888705,1.79897999074678,302,2.17
4548626657,5534358365,1,442364827,61507,181,9544885,8820378,482635241,983010793,58217658,19221132,1703775,1,A,MEM,is,MR,2105.84567453704,0.821888709948041,0.374569101506279,4.22570007376185,16.8850968378013,12.7989528246745,0.000139041343809,0.013522103403529,1.93912990999736,302,2.16
4686118434,5528871033,1,440948698,68673,179,9523602,8867083,486043493,987936244,59139298,18970604,1687539,1,A,MEM,is,MR,2159.50158248848,0.847572389739263,0.360114458003474,4.04825534548152,16.7052413101014,12.6201031478241,0.000155739205743,0.014654559198023,1.89220206976954,302,2.17
