instructions,cycles,cpu_migrations,branches,branch_misses,context_switches,cache_references,cache_misses,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,dwarfs,MIPS,instructions_per_cycle,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
5871877794,6122100270,2,563454394,44040818,204,1408546,10709,489032620,1101175684,17776168,8626386,566406,2,1.26,W,CPU,ep,MR,4660.22047142857,0.959128001018513,0.096460794974099,1.46910175971554,61.9467415024431,3.02733957068453,0.078162169767373,7.50029539868861,0.001823777737838
5872902366,6124334325,2,564483508,44045426,201,1479802,9875,487436670,1096313852,17825642,8660830,479356,2,1.21,W,CPU,ep,MR,4853.63831900826,0.958945422366373,0.081621653166778,1.4747103664008,61.5020683126027,3.03523554268465,0.078027834960238,7.49977153630073,0.001681451416112
5878027074,6123366880,2,562844928,44158755,201,1353373,7724,491413846,1100463066,17865817,8417285,605278,2,1.22,W,CPU,ep,MR,4818.05497868852,0.959933838555171,0.102972986068284,1.43199153287874,61.596011310314,3.03942407462276,0.078456343485075,7.51251303270197,0.001314046346293
5861708938,6128735022,2,564884040,44326636,204,1389217,1282,485462670,1101705796,17805937,8566416,560320,2,1.21,W,CPU,ep,MR,4844.38755206612,0.956430473329085,0.095589870791363,1.46141954344851,61.8729469839189,3.03766993351863,0.078470328175673,7.56206704714413,0.00021870754989
5885569079,6123326268,2,563635354,44138882,204,1354119,4608,489009348,1101218912,17834778,8503123,508393,2,1.21,W,CPU,ep,MR,4864.10667685951,0.961171889493705,0.086379582530765,1.44474100734618,61.7455912263108,3.03025548772087,0.078311059955263,7.49950963238027,0.000782931937107
5839299866,6165592361,1,562176335,44247058,201,1265044,3224,488273197,1108957964,17825879,8689389,524244,2,1.23,W,CPU,ep,MR,4747.39826504065,0.947078483964665,0.089778571409301,1.48808747613648,62.210562744199,3.05274252206043,0.078706724643612,7.57745945839049,0.000552120986074
5869395463,6121189970,2,561748078,44127723,202,1336410,8111,492067069,1101688989,17900723,8691556,594699,2,1.23,W,CPU,ep,MR,4771.8662300813,0.95886510494952,0.101322019235016,1.48082644197185,61.5443850508161,3.04984101222078,0.078554292801693,7.51827394800302,0.001381914040574
5799747533,6247609989,2,556477254,43775539,213,1449170,49000,488570429,1112131994,18211564,8757284,509749,2,1.42,W,CPU,ep,MR,4084.32924859155,0.928314594414738,0.087891584435284,1.50994227768914,61.067352260355,3.14006151067404,0.078665459702689,7.54783527229788,0.008448643621329
5869246912,6122924307,2,563246465,44110725,201,1484343,10308,488398950,1097018827,17729461,8755043,473777,2,1.28,W,CPU,ep,MR,4585.34915,0.958569242035218,0.08072194049825,1.49168081208167,61.87547534581,3.02073865111232,0.078315138648939,7.51556812336744,0.001756273020125
5872289155,6118752263,2,563486656,44228252,200,1309108,8144,485039867,1101528094,17731054,8610590,601588,2,1.28,W,CPU,ep,MR,4587.72590234375,0.959720038104769,0.102445227767399,1.46630892531381,62.1242309678827,3.01944497826759,0.078490327195965,7.53168838124082,0.001386852688115
5869213524,6123040423,2,563388840,44058433,201,1489058,11811,488742136,1099972225,17699229,8754157,485064,2,1.21,W,CPU,ep,MR,4850.5896892562,0.958545611091093,0.082645485296541,1.49153834056353,62.1480305724052,3.01560488941584,0.078202530600358,7.50670133567967,0.0020123650216
5813429107,6120022318,2,558559070,43887531,204,1325835,3594,488682561,1110472584,18000703,8778960,505216,2,1.24,W,CPU,ep,MR,4688.24927983871,0.949903252787452,0.086904990273583,1.51011732291174,61.6905119761156,3.09640019146792,0.078572765813292,7.54933623378234,0.000618223759824
5873857329,6122623865,2,562143450,44030360,202,1296630,1721,485321177,1102039430,17959421,8642675,582775,2,1.22,W,CPU,ep,MR,4814.63715491803,0.959369293053902,0.099215041727821,1.47137979625926,61.3627482756822,3.05751740195186,0.078325843697014,7.4959873101814,0.000292993156559
5783033249,6120257764,2,555634243,43707024,203,1289091,947,487577760,1109213469,18058497,8673529,599904,2,1.24,W,CPU,ep,MR,4663.73649112903,0.94490027577211,0.103735180859238,1.49982347092675,61.4233548340153,3.12266871422928,0.078661501789407,7.55780264752201,0.000163754894573
5873632782,6122262431,2,562319630,44115161,201,1305374,9005,485895491,1101187157,17822846,8711199,594955,2,1.21,W,CPU,ep,MR,4854.24196859504,0.959389253269989,0.101292508755955,1.48310242116188,61.7851468278411,3.03438207009108,0.078452109167877,7.51071145189614,0.00153312274264
5838574158,6123297179,2,560783367,44073618,203,1478907,79066,488893958,1112010177,17742736,8751006,479128,2,1.35,W,CPU,ep,MR,4324.86974666667,0.953501681744851,0.082062501397452,1.49882587138324,62.6741093932751,3.03888167210978,0.078592947996619,7.54869541900233,0.013542004924552
5873904836,6121128498,2,563212357,44023519,204,1390105,13447,489736597,1100718446,17686914,8667975,579096,2,1.23,W,CPU,ep,MR,4775.53238699187,0.95961142425277,0.098587909775255,1.47567508191071,62.233493417789,3.01109985500623,0.078165044592585,7.49476204145981,0.002289277810152
5815367639,6123360437,2,557202181,43959191,206,1325527,4471,488252823,1109584490,17991839,8787350,477298,2,1.24,W,CPU,ep,MR,4689.81261209678,0.949701997592862,0.082075292505854,1.51105665978343,61.6715439705747,3.09384378028658,0.078892711656489,7.55914221229857,0.000768824995692
5819436981,6123569942,2,558840577,43919159,203,1308581,1860,488846742,1112728432,18176890,8669885,596888,2,1.24,W,CPU,ep,MR,4693.09433951613,0.950334043069545,0.102567997892028,1.48981508491397,61.2166565347537,3.12347913713064,0.07858978178673,7.54697733533202,0.000319618548336
