branch_misses,cache_misses,cache_references,cycles,instructions,context_switches,L1_dcache_load_misses,L1_dcache_loads,L1_dcache_stores,branches,app,dwarfs,class,workload,Thread,Run,Mode,power,seconds,energy,MIPS,instructions_per_cycle,L1_load_ratio,L1_store_ratio,L1_load_rate_PTI,cache_misses_PTI
958005284,374396707,41841841436,261069427039,166795534568,22379,376005618,41925452781,42055884723,14496129202,ep,MR,CPU,B,6,1,1,5.05892,38.92,196.8931664,4285.59955210689,4260.88006164429,111.502197770354,111.903230035614,2.25319994311228,2.24464466611583
952811702,379996776,41356690380,262461559706,167189770228,23747,381699153,41374938332,41452535507,14192137972,ep,MR,CPU,B,6,2,1,5.04721,38.67,195.1756107,4323.50065239204,4261.88006164429,108.39672555417,108.899521077117,2.2767504404181,2.27284704968367
954136591,381461970,41947961354,262110729273,168472506100,23852,384629207,41861215913,41636190876,14143037280,ep,MR,CPU,B,6,3,1,5.07004,38.67,196.0584468,4356.67199637962,4262.88006164429,108.835250030817,109.188873381724,2.26341176864585,2.26423871069845
950154516,377796572,41741546957,262356058745,167927912403,22785,381562798,41690323888,41505405322,14129863356,ep,MR,CPU,B,6,4,1,5.0788,38.63,196.194044,4347.08548804038,4263.88006164429,109.262024774229,109.534188966669,2.25648303833277,2.24975447258196
948429283,378071829,41297209061,264862952474,166969340655,21987,380192183,41379386642,41461707443,14141037654,ep,MR,CPU,B,6,5,1,5.05266,38.46,194.3253036,4341.37651209048,4264.88006164429,108.838078456758,109.147906494581,2.27507145030236,2.2643188714579
952856633,378068963,41384175660,265037574877,166823323267,23471,380472336,41406954491,41529946569,14214384801,ep,MR,CPU,B,6,6,1,5.0633,38.75,196.202875,4305.11801979355,4265.88006164429,108.830394678156,109.441584176163,2.27469007671462,2.26628360828721
948009715,381760034,41835484312,262575444010,168040861025,21505,384685626,41741941589,41496697760,14167697077,ep,MR,CPU,B,6,7,1,5.06579,38.58,195.4381782,4355.64699390876,4266.88006164429,108.509231350901,108.631292370508,2.27323164538635,2.2718285997309
954337407,375780574,41812735279,261782612880,168242504728,22106,379206685,41704083875,41461729442,14086494868,ep,MR,CPU,B,6,8,1,5.06777,38.62,195.7172774,4356.35693236665,4267.88006164429,109.977185331002,110.266462797641,2.23495222927112,2.23356502334252
956232255,373181377,41654872925,263420141459,167914110437,22898,375512667,41587469966,41409867790,14271484271,ep,MR,CPU,B,6,9,1,5.05969,38.7,195.810003,4338.86590276486,4268.88006164429,110.74851428647,111.029128253665,2.22115937147482,2.22245394403596
957027032,379810439,41367557043,265218411301,166972885032,22407,381851433,41414159718,41518185262,14174101329,ep,MR,CPU,B,6,10,1,5.08363,38.62,196.3297906,4323.48226390471,4269.88006164429,108.456211340184,108.858804567435,2.28417224705021,2.2746833351248
949529170,374618573,41376242529,264585026477,167216000824,22493,375441425,41387299256,41399638348,14263134722,ep,MR,CPU,B,6,11,1,5.07215,38.64,195.987876,4327.53625320911,4270.88006164429,110.236368445491,110.628090022529,2.2379650521237,2.24032730811627
950162160,376454391,41910476823,262104445951,168274612217,22085,380310301,41774768098,41458432799,14204938185,ep,MR,CPU,B,6,12,1,5.03507,38.61,194.4040527,4358.31681473712,4271.88006164429,109.843903749533,110.046377964325,2.23881665829767,2.23714312004796
943597065,382367903,41580640749,263184451830,167686452968,22955,385565683,41521213085,41422250148,14161012468,ep,MR,CPU,B,6,13,1,5.04727,38.88,196.2378576,4312.92317304527,4272.88006164429,107.689078452036,108.121948825096,2.28466139762113,2.28025518002321
955348626,378820920,41613276440,262717895699,167879547922,22470,381900794,41574029255,41461704180,14146316646,ep,MR,CPU,B,6,14,1,5.06361,38.72,196.0629792,4335.73212608471,4273.88006164429,108.860808639743,109.190818864325,2.26184705463005,2.25650428946835
947542061,373412710,41335061204,264439384877,167165706261,21440,375832603,41355906290,41422027772,14113033948,ep,MR,CPU,B,6,15,1,5.06977,38.74,196.4028898,4315.06727570986,4274.88006164429,110.038101963176,110.735071384815,2.23768514108967,2.23378776874834
952060115,381339962,41426292090,263582215785,167468504284,20710,384066852,41469023841,41439454822,14140740636,ep,MR,CPU,B,6,16,1,5.05214,38.71,195.5683394,4326.23364205632,4275.88006164429,107.973452082764,108.34520018749,2.28386913488748,2.27708465917453
942066904,376515645,41702700846,261382203490,168219422262,21885,380363160,41590199100,41350652243,14066647808,ep,MR,CPU,B,6,17,1,5.07113,38.43,194.8835259,4377.29436018735,4276.88006164429,109.343394612664,109.640635280222,2.24199522818832,2.23824122052673
946869520,381914230,41766329851,261742109296,168256606304,21010,386217642,41677586656,41415189123,14179516336,ep,MR,CPU,B,6,18,1,5.07313,38.79,196.7867127,4337.62841722093,4277.88006164429,107.912177289923,108.280071184298,2.27320703419481,2.26983200475333
942141604,382696775,41590382789,261743903124,168260140113,22070,386044239,41499844278,41300188930,14110809064,ep,MR,CPU,B,6,19,1,5.02567,38.74,194.6944558,4343.3180204698,4278.88006164429,107.500229469815,108.029293983926,2.27210948322789,2.27443513801301
955814724,378128905,41678798015,262314469714,168417863263,21393,381609225,41555294562,41289484706,14306713887,ep,MR,CPU,B,6,20,1,5.07421,38.74,196.5748954,4347.38934597316,4279.88006164429,108.894889954508,109.254106334684,2.24395188656349,2.24518289018735
956661942,372808453,41905323461,262049357798,168245200069,22210,376292827,41777658666,41487749224,14232643493,ep,MR,CPU,B,6,21,1,5.06196,38.61,195.4422756,4357.55503934214,4280.88006164429,111.024329108458,111.288206692398,2.21578718945391,2.21586382759868
942480598,372460202,41433577257,263784756648,167346520306,21824,373531995,41431440721,41405022586,14112980493,ep,MR,CPU,B,6,22,1,5.0559,38.54,194.854386,4342.15153881681,4281.88006164429,110.918050596978,111.413752091812,2.22073910064251,2.22568238239398
945650739,374261320,41873188701,262643127661,167929468981,23084,377090328,41760374710,41495364434,14187748576,ep,MR,CPU,B,6,23,1,5.04735,38.4,193.81824,4373.16325471354,4282.88006164429,110.74369085913,111.002789089445,2.22606979744749,2.22868161419807
963180534,380273842,42235541759,262012880335,168414859748,23051,384429308,42068585050,41604322779,14354391373,ep,MR,CPU,B,6,24,1,5.07364,38.6,195.842504,4363.0792680829,4283.88006164429,109.431263887924,109.242833223301,2.26133598644358,2.25795896258208
941208543,379597872,42245757626,261680328069,168332676722,21301,383172402,42066930348,41631139503,14120603460,ep,MR,CPU,B,6,25,1,5.10359,38.62,197.1006458,4358.69178461937,4284.88006164429,109.785908714793,109.613220480181,2.25624850383171,2.25504565953586
945461457,374334340,42277890500,261545632425,168292615887,20940,378522375,42124197556,41708865876,14124636948,ep,MR,CPU,B,6,26,1,5.09346,38.45,195.843537,4376.92108938882,4285.88006164429,111.285885163328,111.177472555197,2.22918710974163,2.22430638460898
942896572,380281627,42231132821,261794378847,168128103099,23023,384408564,42072625332,41683036134,14107494877,ep,MR,CPU,B,6,27,1,5.07204,38.91,197.3530764,4320.94842197379,4286.88006164429,109.44767955794,109.330129461208,2.26766642204665,2.26185640586259
955155656,373775384,42315193074,261778444031,168368096782,22344,378001937,42147723103,41688913750,14196870378,ep,MR,CPU,B,6,28,1,5.0837,38.54,195.925798,4368.6584530877,4287.88006164429,111.501341600268,111.371133388827,2.22324916153604,2.21998936344786
945949653,378672886,42300139957,261869460149,168196147544,21929,382246355,42131583436,41705459511,14102005964,ep,MR,CPU,B,6,29,1,5.1017,38.26,195.191042,4396.13558661788,4288.88006164429,110.221020775986,110.11884796829,2.25172426081236,2.25137669042592
940765643,375686476,42215798388,261418008848,168296346841,22217,379693636,42051942455,41637806971,14074075564,ep,MR,CPU,B,6,30,1,5.0556,38.48,194.539488,4373.60568713618,4289.88006164429,110.752297294232,110.69756078663,2.2349875446516,2.23229133045255
958025043,369586819,42151032346,261448343741,168523915695,14823,372531828,41943750407,41529687459,14227948599,ep,MR,CPU,B,6,1,2,5.02741,33.22,167.0105602,5072.96555373269,4290.88006164429,112.591051970464,112.454380515864,2.19139539024464,2.19308231401939
955555979,351843426,42242853792,261525219575,168184781730,14469,353896589,42075176348,41665053140,14117152374,ep,MR,CPU,B,6,2,2,5.00506,33.13,165.8176378,5076.51016389979,4291.88006164429,118.891161022182,118.665785695731,2.0876597834141,2.09200512900651
946296147,353662866,42148053692,261419123524,168214327876,14984,356232359,41986688323,41590405855,14085814179,ep,MR,CPU,B,6,3,2,5.01042,33.16,166.1455272,5072.80844016888,4292.88006164429,117.863207151824,117.660533252759,2.10135467925519,2.10245387813043
947591300,349520205,42143900956,261647072070,168293456614,14596,351919298,41949271497,41556307320,14201324405,ep,MR,CPU,B,6,4,2,4.95105,33.9,167.840595,4964.40874967552,4293.88006164429,119.201395704648,119.029151729654,2.07451404840274,2.07684964128857
954807747,351572258,42283507087,261378110020,168151883003,15036,353657395,42134435426,41701878991,14129208467,ep,MR,CPU,B,6,5,2,5.0071,33.24,166.436004,5058.72090863418,4294.88006164429,119.139133018836,118.624565340206,2.09063999594776,2.09080179015139
960574364,349751383,42235659205,261739789997,168299047927,14754,352754522,42064211417,41622416589,14388615909,ep,MR,CPU,B,6,6,2,4.97694,33.49,166.6777206,5025.3522820842,4295.88006164429,119.244995580808,118.904355096238,2.07992593726279,2.07815425760284
945735704,351432162,42284229922,261325276029,168185200607,14752,354018957,42107391353,41675843333,14088749692,ep,MR,CPU,B,6,7,2,4.98541,33.72,168.1080252,4987.6987131376,4296.88006164429,118.941063805801,118.543339714301,2.09035217564421,2.08955461438724
956850210,363295832,42319013860,261459064870,168125063738,14853,366030607,42185301332,41727873516,14152033563,ep,MR,CPU,B,6,8,2,5.00214,33.14,165.7709196,5073.17633488232,4297.88006164429,115.250748230461,114.872715346258,2.16061259947583,2.16086658302267
955176871,350980135,42352692945,261386647992,168218422525,14834,353026762,42176193007,41728464013,14156810969,ep,MR,CPU,B,6,9,2,5.0116,33.14,166.084424,5075.99343768859,4298.88006164429,119.470242901868,119.042335862748,2.08380656968713,2.08645479925267
955588027,365533131,42363419942,261430668588,168184289060,14624,368193722,42182663567,41725930285,14148899289,ep,MR,CPU,B,6,10,2,5.00919,33.22,166.4052918,5062.74199458158,4299.88006164429,114.566493252158,114.349454613632,2.16963414382792,2.17340830729793
945673067,357442768,42271993191,261665453564,168186497185,15234,359847122,42102192009,41667443777,14065304380,ep,MR,CPU,B,6,11,2,5.00873,33.17,166.1395741,5070.44007190232,4300.88006164429,117.00021880125,116.531760485765,2.12599101583459,2.12527624977422
950656832,352248352,42283290105,261274523654,168022361041,14608,355267981,42096923413,41723012236,14083990563,ep,MR,CPU,B,6,12,2,4.99495,33.1,165.332845,5076.2042610574,4301.88006164429,118.493434996609,118.472021152192,2.09600722081309,2.09643734213475
957101289,354424647,42171034837,262019194836,168103615365,15213,356756740,41994762404,41599580045,14308481334,ep,MR,CPU,B,6,13,2,5.01024,33.34,167.0414016,5042.10004094181,4302.88006164429,117.712597115895,117.51988094856,2.10571964934491,2.10837016342834
949252453,352736389,42262852296,261873708627,168363731896,14629,355090794,42049929504,41584206716,14321457596,ep,MR,CPU,B,6,14,2,4.99142,33.17,165.5654014,5075.78329502563,4303.88006164429,118.420218756784,117.970988506748,2.09365278394839,2.09508535494978
952245400,354452538,42319369402,261452809497,168163111333,15218,357226680,42144621252,41688613703,14133365342,ep,MR,CPU,B,6,15,2,5.00927,33.17,166.1574859,5069.7350416943,4304.88006164429,117.977249773169,117.701914185596,2.10621738734739,2.10779008065631
955515533,351802192,42277210656,262086152371,168007895458,14360,354101631,42087835980,41723131853,14231973787,ep,MR,CPU,B,6,16,2,4.98872,33.18,165.5257296,5063.52909758891,4305.88006164429,118.858068688195,118.760058204797,2.09110965316405,2.0939622571961
954144081,352108887,42276579805,261248054772,168179198249,14801,354620704,42128923150,41708522611,14136611140,ep,MR,CPU,B,6,17,2,4.98486,33.71,168.0396306,4989.00024470484,4306.88006164429,118.799953513149,118.484690617859,2.09310150521004,2.09365302407186
950004024,351319212,42227037389,261317182053,168241844969,14826,353555992,42063622262,41649691995,14109301847,ep,MR,CPU,B,6,18,2,4.97457,33.11,164.7080127,5081.30005946844,4307.88006164429,118.97301478064,118.776803067876,2.08423238620934,2.08817973949783
959655263,349132026,42328969561,261740029149,168026339229,15029,351472772,42153442045,41748233697,14121182261,ep,MR,CPU,B,6,19,2,5.00971,33.16,166.1219836,5067.13930123643,4308.88006164429,119.93373428369,119.66305270009,2.07635047934072,2.07784105517037
950058912,354279582,42270993235,261249779553,168237104645,14769,356863978,42115957726,41679504948,14088487260,ep,MR,CPU,B,6,20,2,4.99219,33.11,165.2914109,5081.15689051646,4309.88006164429,118.016836448536,117.739465214613,2.10415974375556,2.10583499250995
946543286,351480288,42212539841,261429380137,168270704282,15133,354462229,42053970649,41640170317,14083348462,ep,MR,CPU,B,6,21,2,5.01032,33.35,167.094172,5045.59832929535,4310.88006164429,118.64161314914,118.395496231567,2.09010836140906,2.08877884893715
959986595,352934796,42344625138,261347863491,168332666069,15086,355781234,42135382538,41663376318,14236259455,ep,MR,CPU,B,6,22,2,4.98292,33.16,165.2336272,5076.37714321472,4311.88006164429,118.430593048086,118.042967104598,2.09674657475766,2.09665066348638
961824637,352995198,42188037451,261596858817,168130746338,14882,355942000,42025973399,41654562548,14166462360,ep,MR,CPU,B,6,23,2,4.99294,33.6,167.762784,5003.89126005952,4312.88006164429,118.069723154334,117.962378314285,2.10025446678333,2.09952793102078
953714624,351369752,42081354303,261219349238,168299245279,14892,354361894,41934486111,41549360578,14109652318,ep,MR,CPU,B,6,24,2,4.96495,33.68,167.219516,4997.0084702791,4313.88006164429,118.338023419076,118.332747602376,2.08630225535427,2.08776784124916
951371142,350101959,42124948563,260772578099,168258092971,15103,353372810,41938067106,41587155991,14133093849,ep,MR,CPU,B,6,25,2,5.03626,33.17,167.0527442,5072.59852188725,4314.88006164429,118.679383130807,118.859160494328,2.0794601425817,2.08074365290912
953159080,354791051,42427912752,261508278556,168212555140,15221,357575055,42223179612,41726550015,14189520728,ep,MR,CPU,B,6,26,2,5.01719,33.21,166.6208799,5065.11758928034,4315.88006164429,118.082005502313,117.687432704186,2.10777370158198,2.10918293646223
945506320,353157789,42331194054,261584264496,168210915278,15265,355895893,42127575826,41682676829,14122029838,ep,MR,CPU,B,6,27,2,4.98735,33.15,165.3306525,5074.23575499246,4316.88006164429,118.370502876244,118.144126297189,2.09743877451063,2.09949389084734
953313080,348386662,42182925282,261511736006,168182744370,15003,350707839,42023198280,41639150458,14143888458,ep,MR,CPU,B,6,28,2,4.96227,33.95,168.4690665,4953.83635846834,4317.88006164429,119.823949187517,119.661585814645,2.06902468088201,2.07147685278315
950635557,350525240,42286738314,261047253470,168180783544,14825,353633444,42112136428,41713732712,14091942172,ep,MR,CPU,B,6,29,2,4.96947,33.62,167.0735814,5002.40284187983,4318.88006164429,119.084145299334,119.03136064997,2.0837292324085,2.08421695162512
958328304,353366901,41993747488,260874679504,168443543455,15305,356895896,41831747527,41513437538,14086797952,ep,MR,CPU,B,6,30,2,4.99679,33.22,165.9933638,5070.54616059603,4319.88006164429,117.209942719543,117.37288470883,2.09974496941457,2.09783583123447
15368672,5951251,666619547,4563007265,2636510708,1035,5849604,664449094,665522014,262475258,ep,MR,CPU,S,1,1,0,3.89608,2.89,11.2596712,912.287442214533,4320.88006164429,113.588730792717,114.394752144594,2.20661610906683,2.25724514675478
15364435,7768695,666247553,4591908585,2622270398,1031,7807544,667265084,667094925,263663370,ep,MR,CPU,S,1,2,0,3.8859,2.9,11.26911,904.231171724138,4321.88006164429,85.464146471669,85.4873211637385,2.97583231918099,2.96258349479335
15520133,5899058,667041231,4528658080,2641433403,1014,5919151,667735782,664589192,262597394,ep,MR,CPU,S,1,3,0,3.92886,3.06,12.0223116,863.213530392157,4322.88006164429,112.809384656685,114.838750881047,2.19091308280847,2.2332790950929
15461378,7863287,666846882,4559584412,2632123503,1012,7873895,667785646,663606166,262887219,ep,MR,CPU,S,1,4,0,3.88323,2.9,11.261367,907.628794137931,4323.88006164429,84.8100776045401,85.8251960310225,2.93757758372176,2.98743086752491
15269604,6855267,665617701,4553631816,2632565665,956,6762836,662022075,663990744,263708113,ep,MR,CPU,S,1,5,0,3.91052,2.92,11.4187184,901.56358390411,4324.88006164429,97.8911916539156,98.2700884472725,2.56661935914142,2.60402507376772
15248368,6022280,665822827,4537490773,2624768903,1006,6060410,667515865,666681038,262565808,ep,MR,CPU,S,1,6,0,3.901,2.89,11.27389,908.224533910035,4325.88006164429,110.143680873076,110.685467184154,2.29475554709435,2.29440389708854
15146344,5940071,665647706,4543137194,2631555701,1006,5953835,665930269,665605200,261931236,ep,MR,CPU,S,1,7,0,3.88674,2.89,11.2326786,910.572906920415,4326.88006164429,111.848962727385,112.337349666003,2.25154154926246,2.25724691966153
15350815,5972975,667225062,4524607555,2613996496,986,5927247,666846220,664372108,266098417,ep,MR,CPU,S,1,8,0,3.90469,2.88,11.2455072,907.637672222222,4327.88006164429,112.505218695965,112.991816593181,2.24936223479926,2.28499732464829
15422880,5952971,667279414,4546377089,2626147942,1068,5923684,666952365,663384773,262922089,ep,MR,CPU,S,1,9,0,3.88305,2.85,11.0666925,921.455418245614,4328.88006164429,112.590807511002,112.918286918438,2.23708265099712,2.26680717593784
15358329,5817486,663308874,4515467850,2631246665,1025,5853845,666219343,665541103,262962395,ep,MR,CPU,S,1,10,0,3.88923,2.87,11.1620901,916.81068466899,4329.88006164429,113.808845809891,114.027263254272,2.2182200086513,2.21092384738471
15232182,6059615,665673774,4544785376,2636009168,1029,6035621,663112841,664277592,262206292,ep,MR,CPU,S,1,11,0,3.89612,2.89,11.2597868,912.113898961938,4330.88006164429,109.866547452201,112.083791492481,2.24832905436997,2.29878373473093
15260073,5953945,665847738,4538832889,2625530434,1009,5875565,663799324,664807590,262789814,ep,MR,CPU,S,1,12,0,3.85415,2.9,11.177035,905.355322068966,4331.88006164429,112.976254028336,113.71745435232,2.22664910842165,2.26771128717375
15143409,5912891,665299331,4552692040,2633642223,1040,5888954,661602335,662928715,261996767,ep,MR,CPU,S,1,13,0,3.8896,2.88,11.202048,914.459105208334,4332.88006164429,112.346324151963,114.800305647553,2.1926383734166,2.24513829113226
15183883,5804123,663901335,4550788875,2632382021,1056,5911958,666962803,666087674,260823874,ep,MR,CPU,S,1,14,0,3.89506,2.86,11.1398716,920.413294055944,4333.88006164429,112.815889930206,113.857034216373,2.22240197407882,2.20489387698944
15228064,5954731,663659405,4523006005,2610364950,1055,5972509,666572628,666662401,264979171,ep,MR,CPU,S,1,15,0,3.89197,2.87,11.1699539,909.534825783972,4334.88006164429,111.606801764552,110.467991970693,2.31189589026622,2.2811871573743
15222993,5907555,664739459,4554993526,2622841939,1035,5966891,666634172,666302252,262927756,ep,MR,CPU,S,1,16,0,3.87522,2.86,11.0831292,917.077601048951,4335.88006164429,111.722197036949,112.213505724671,2.26388327550683,2.25234884045371
15293599,5891475,665677403,4539630167,2625921904,1050,5848034,665026748,666048069,263685897,ep,MR,CPU,S,1,17,0,3.87774,2.86,11.0903364,918.154511888112,4336.88006164429,113.718003007506,113.679770301511,2.23121068112314,2.24358347863494
15402062,5961584,663140974,4523400019,2620263021,1054,5958460,665561194,665717821,264449415,ep,MR,CPU,S,1,18,0,3.89439,2.87,11.1768993,912.983631010453,4337.88006164429,111.700203408263,110.748620503734,2.29407160724877,2.27518533529692
15112773,5932125,664973798,4539770809,2625225018,1031,5876229,664071662,664415599,262263610,ep,MR,CPU,S,1,19,0,3.88576,2.87,11.1521312,914.712549825784,4338.88006164429,113.009833687557,112.562103208419,2.24843888029716,2.25966344192443
15176172,5995152,664780927,4558891369,2624225764,1067,5914634,662033983,663906653,264080232,ep,MR,CPU,S,1,20,0,3.89554,2.87,11.1801998,914.364377700348,4339.88006164429,111.931521544697,112.9613952898,2.2396274286407,2.28454124726747
15364402,6064120,666563186,4552424607,2623946582,1021,6018285,666584393,664170527,264031562,ep,MR,CPU,S,1,21,0,3.87434,2.88,11.1580992,911.092563194445,4340.88006164429,110.759858165574,111.677796604555,2.26651069834927,2.31106838896768
15135040,5868882,663096971,4528717477,2626805117,986,5952523,665938300,665706447,264022837,ep,MR,CPU,S,1,22,0,3.89451,2.91,11.3330241,902.682170790378,4341.88006164429,111.874964615844,111.931482353938,2.26413674981432,2.23422817399666
15150828,5823798,663063455,4526878719,2624845512,1004,5920023,667508249,665975800,262774101,ep,MR,CPU,S,1,23,0,3.8589,2.87,11.075043,914.580317770035,4342.88006164429,112.754333724717,113.385277935972,2.23768026466618,2.21872029168016
15172597,5912459,664867823,4548016866,2632240612,1045,5894560,660731269,662168911,263225149,ep,MR,CPU,S,1,24,0,3.86691,2.85,11.0206935,923.593197192982,4343.88006164429,112.091703027877,114.871254018601,2.18993809825771,2.24616965981224
15223182,5813181,661313440,4524277470,2623567265,1058,5850676,666575755,666093859,263360668,ep,MR,CPU,S,1,25,0,3.88397,2.87,11.1469939,914.13493554007,4344.88006164429,113.931408097116,112.481597074405,2.25715691722507,2.21575451010973
15240158,5943557,665049573,4539356130,2625239992,1004,6005230,667248750,666916228,262836062,ep,MR,CPU,S,1,26,0,3.90262,2.9,11.317598,905.255169655172,4345.88006164429,111.111273007029,111.078319218896,2.28703585892958,2.26400520261463
15085658,6024533,664499016,4558610118,2631936046,1025,6072951,664776438,664680303,262323256,ep,MR,CPU,S,1,27,0,3.89284,2.89,11.2503076,910.704514186851,4346.88006164429,109.465141082153,109.965681319376,2.29657328079316,2.28901192684984
15444004,6005160,667651742,4534113445,2626571607,1005,5905751,664281084,665186538,263182673,ep,MR,CPU,S,1,28,0,3.9003,2.88,11.232864,912.004030208333,4347.88006164429,112.480374468886,112.764657837438,2.24585234389919,2.28631116851938
15244154,5993949,662528739,4528910422,2628260035,981,6023038,666273571,665750085,263425884,ep,MR,CPU,S,1,29,0,3.89226,2.91,11.3264766,903.182142611684,4348.88006164429,110.620847984024,110.443643307639,2.29351811454227,2.28057685319558
15234472,5884342,662978915,4535822818,2614138776,1049,5924258,666327444,666509520,265620611,ep,MR,CPU,S,1,30,0,3.89204,2.87,11.1701548,910.849747735192,4349.88006164429,112.474413504611,112.535730639403,2.26562111176916,2.25096771985605
15649491,6787714,675113113,4545468942,2645316969,1822,6698939,672758766,673402566,268111379,ep,MR,CPU,S,1,1,1,2.42019,5.25,12.7059975,503.869898857143,4350.88006164429,100.427659663717,99.9897346837291,2.54590171193961,2.56593598405938
15626931,6829839,674281657,4540270214,2649571423,1750,6732643,673453138,674165682,267429488,ep,MR,CPU,S,1,2,1,2.33352,5.14,11.9942928,515.480821595331,4351.88006164429,100.028048123152,99.9836983571703,2.54484779744698,2.57771462233951
15757374,6756745,675115243,4539824495,2645581944,1757,6807114,675975770,675555041,267586459,ep,MR,CPU,S,1,3,1,2.28346,5.06,11.5543076,522.842281422925,4352.88006164429,99.3043116363264,99.6259414842982,2.56310904123709,2.55397305508674
15831703,6822369,675652179,4538680752,2644654368,1754,6811647,675906795,674282699,267626967,ep,MR,CPU,S,1,4,1,2.28229,5.1,11.639679,518.55968,4353.88006164429,99.2281007809125,100.081263232202,2.54753592058045,2.57968265439516
15560499,6752604,673558886,4526869211,2642699188,1739,6795386,674407226,674527250,266718411,ep,MR,CPU,S,1,5,1,2.28267,5.04,11.5046568,524.345076984127,4354.88006164429,99.2448738011351,99.7165252804072,2.55967384813076,2.55519206675595
15723159,7980869,675107932,4545917617,2647193069,1745,7904427,674325139,674657604,267986037,ep,MR,CPU,S,1,6,1,2.28361,5.09,11.6235749,520.077223772102,4355.88006164429,85.3098066437959,85.3637034814814,2.98555141011515,3.01484205797458
15738958,6550378,674299304,4530147816,2646150407,1730,6614049,675660177,675408634,266125440,ep,MR,CPU,S,1,7,1,2.28462,5.08,11.6058696,520.895749409449,4356.88006164429,102.155302599058,102.387060587534,2.4929123388261,2.47543676378786
15542065,8512229,673485870,4557217852,2642360817,1763,8514620,674079416,671622343,266580217,ep,MR,CPU,S,1,8,1,2.28283,5.11,11.6652613,517.096050293542,4357.88006164429,79.1672929619877,79.8705492023557,3.18233828851088,3.22144839010455
15634102,6706754,674497789,4537256693,2646837268,1749,6601071,673241874,673790324,267296163,ep,MR,CPU,S,1,9,1,2.28283,5.07,11.5739481,522.058632741617,4358.88006164429,101.989794383366,102.155023459757,2.49194126127137,2.53387470438171
15421104,6587028,671669264,4534662787,2644657900,1738,6653865,673708828,673434471,267070250,ep,MR,CPU,S,1,10,1,2.2819,5.07,11.569233,521.628777120316,4359.88006164429,101.25075095452,101.477063801304,2.50933098001068,2.49069189629403
15798947,6723898,675391642,4543618868,2645116813,1744,6725607,675775190,675628827,266918134,ep,MR,CPU,S,1,11,1,2.28241,5.04,11.5033464,524.824764484127,4360.88006164429,100.477947938379,101.207461200219,2.52377587530007,2.54200418180171
15728569,6758318,672621179,4522958875,2643064237,1752,6666586,674628497,674947803,267646600,ep,MR,CPU,S,1,12,1,2.28284,5.14,11.7337976,514.214832101167,4361.88006164429,101.195499015538,100.469669210408,2.54171877699997,2.55700103894221
15815568,6630432,673265120,4548483537,2639287545,1761,6656387,675762623,675616649,268095850,ep,MR,CPU,S,1,13,1,2.28347,5.06,11.5543582,521.598329051383,4362.88006164429,101.520933653647,101.481074831736,2.5224849079489,2.51220523984248
15645005,6816107,674680914,4538191046,2637149123,1750,6723725,673702371,674154690,267663120,ep,MR,CPU,S,1,14,1,2.2819,5.07,11.569233,520.147756015779,4363.88006164429,100.197787833381,100.404203975124,2.54608544562006,2.58464981769633
15695138,6888301,675182458,4535582308,2644019259,1740,6876517,675401999,675045692,267672725,ep,MR,CPU,S,1,15,1,2.28091,5.1,11.632641,518.435148823529,4364.88006164429,98.2186183790428,98.8228567212415,2.58351597733199,2.60523858763617
15638803,6749623,671874902,4537488567,2641229816,1741,6774774,674426032,674077369,267071964,ep,MR,CPU,S,1,16,1,2.27956,5.09,11.6029604,518.90566129666,4365.88006164429,99.5495985548743,98.6683596935952,2.5865784032176,2.55548493323536
15697873,6802267,674874789,4533101431,2647125470,1743,6704009,672922608,673759753,267340495,ep,MR,CPU,S,1,17,1,2.28251,5.03,11.4810253,526.267489065606,4366.88006164429,100.376149256363,100.24768116893,2.53896200847631,2.56968061283472
15557492,6648497,672587041,4534827557,2640170991,1744,6702195,674459318,674422607,267459550,ep,MR,CPU,S,1,18,1,2.28267,5.06,11.5503102,521.77292312253,4367.88006164429,100.632601408941,100.50341028054,2.5416706050006,2.51820697320888
15737620,6660850,674686109,4534627975,2644979492,1736,6715009,675582957,675389641,266955516,ep,MR,CPU,S,1,19,1,2.28346,5.05,11.531473,523.758315247525,4368.88006164429,100.607900451064,100.636196358326,2.53733536320364,2.51829929878337
15553468,6667014,673733021,4549185554,2647112472,1755,6582848,672754307,673005863,267312840,ep,MR,CPU,S,1,20,1,2.28022,5.09,11.6063198,520.061389390963,4369.88006164429,102.198061841926,102.417544779132,2.48240188866444,2.51859868839
15718254,6767425,671983509,4520316400,2637181367,1746,6686677,674455999,675032185,267368426,ep,MR,CPU,S,1,21,1,2.28189,5.08,11.5920012,519.130190354331,4370.88006164429,100.865646568542,99.9753827911914,2.56030324060757,2.56615835553945
15523500,6769729,673377256,4543864868,2643963042,1743,6760095,671277370,672311014,267408759,ep,MR,CPU,S,1,22,1,2.28229,5.05,11.5255645,523.557038019802,4371.88006164429,99.2999906066409,100.883570442603,2.52054468770445,2.5604476660457
15678974,6584223,673957625,4540039065,2645432058,1742,6634861,675314416,674923970,267754424,ep,MR,CPU,S,1,23,1,2.2819,5.05,11.523595,523.847932277228,4372.88006164429,101.782752645459,101.725882823903,2.50799561452959,2.48890270309108
