instructions,cycles,cpu_migrations,branches,branch_misses,branch_ratio,context_switches,cache_references,cache_misses,mem_loads,L1_dcache_stores,L1_dcache_loads,L1_dcache_load_misses,LLC_stores,LLC_loads,thread,seconds,workload,class,app,MIPS,Instructions_per_cycle,dwarfs,Loads_PTI,Stores_PTI,L1_load_ratio,L1_load_rate_PTI,branch_miss_predict_ratio,branch_miss_predict_rate_PTI,cache_misses_PTI
283163949943,315171368707,12,15417367979,33502597,460.184265088465,413,25491308333,2297914760,0,46254771689,48106313220,14008974689,3116802250,933830262,12,6.26,B,MEM,ft,45233.8578183706,0.898444395836743,SM,3.2978430417713,11.0070588103726,3.43396389014634,49.4730162219448,0.002173042574169,0.118315191629245,8.1151388107934
283538660457,318348879244,12,15483200956,33391334,463.689200197872,418,25667402777,2309804542,0,46297927609,48273009412,14060749591,3190192082,954788016,12,6.33,B,MEM,ft,44792.8373549763,0.890653867324221,SM,3.3673997558608,11.2513477945411,3.43317467533157,49.5902377768776,0.002156616974416,0.117766423619907,8.14634779707684
285821709870,318507353758,12,15496675746,33463520,463.091621742124,411,25593347137,2287435067,0,45804864197,47887003867,14014183400,3126717505,965064390,12,6.32,B,MEM,ft,45224.9540933544,0.897378683718448,SM,3.37645586977609,10.9393982228366,3.41703847453573,49.0312069239739,0.002159399896371,0.117078300368507,8.00301372502597
284023875873,316793013074,12,15474457425,33514136,461.729266271403,407,25784199904,2312197800,0,46174828238,47972785653,13978200822,3147754758,947735793,12,6.3,B,MEM,ft,45083.1549004762,0.896559785574105,SM,3.33681733652482,11.0827117907774,3.43197141491175,49.214879485168,0.002165771314596,0.117997601071347,8.14085714763603
285040516207,317952158603,12,15474918880,33517227,461.7004527254,401,25640076998,2298640653,0,46215558671,48179362119,14046332385,3188699076,980376190,12,6.31,B,MEM,ft,45172.8234876387,0.896488696473692,SM,3.4394274998016,11.1868274673076,3.43003147002633,49.2783712712595,0.002165906474852,0.117587588761099,8.06425936771283
286330414501,317171108511,12,15501854634,33884368,457.492807125693,866,25770611184,2319965083,0,46046011713,47926578036,13948325422,3145399141,969819519,12,6.31,B,MEM,ft,45377.2447703645,0.902763230374968,SM,3.387064279183,10.9852079335743,3.43600945532915,48.7140894421165,0.002185826715578,0.118340093416383,8.10240535237271
285245266455,319102535360,12,15522782545,33595864,462.044451215781,388,25663977201,2292541862,0,45936685701,47985338352,14018092795,3123143547,937405719,12,6.33,B,MEM,ft,45062.4433578199,0.893898464746438,SM,3.28631472364112,10.9489758964772,3.42310034993601,49.1439979678383,0.002164293927497,0.117778865947632,8.03708994189977
284796185035,317387960670,12,15546366453,33442023,464.875179740173,382,25403692543,2306779500,0,46312346999,48085532643,14026434855,3116734622,947071063,12,6.3,B,MEM,ft,45205.7436563492,0.897312501815761,SM,3.32543451339985,10.9437372611468,3.4282077477342,49.2507821102878,0.002151115059657,0.11742440649579,8.0997556189754
285059450170,318205383078,12,15423083755,33376208,462.098143533861,376,25698791086,2314274460,0,46162942183,48085237036,14068485648,3173598868,939682696,12,6.32,B,MEM,ft,45104.3433813291,0.895834782594249,SM,3.29644463791537,11.1331122897605,3.41793980099314,49.3528126838455,0.002164042452871,0.117085078148069,8.11856775356805
284815871784,317799179870,12,15370447213,33456386,459.417440156268,406,25559823575,2314133777,0,46211610743,48084730083,14024659758,3107041795,921581306,12,6.31,B,MEM,ft,45137.2221527734,0.896213363107191,SM,3.23570909243047,10.9089489133398,3.42858443004803,49.241145411433,0.002176669652898,0.117466719078678,8.12501691884293
286981421154,317949563384,12,15471302998,33346215,463.95979267812,402,25820711672,2321218122,0,46242782425,48131145764,14018226813,3162328990,974301632,12,6.3,B,MEM,ft,45552.606532381,0.902600456813339,SM,3.39499897966276,11.0192812387776,3.4334688977471,48.8471579680328,0.002155359183665,0.116196424374475,8.08839162014738
286716784851,316937435658,12,15524469965,33773359,459.66615180326,392,25760261721,2307309602,0,46009813964,47771708047,13918908610,3093351134,945147715,12,6.31,B,MEM,ft,45438.4762045959,0.904647897638667,SM,3.29645059144748,10.7888735415596,3.43214467351834,48.5458450478696,0.002175491921859,0.117793449091413,8.04734750077173
286223742982,315814526474,12,15501112662,33524458,462.382200541467,403,25833895565,2293119945,0,46047612518,47991479566,14006733569,3147705197,953229985,12,6.27,B,MEM,ft,45649.7197738437,0.906303285594952,SM,3.33036656941471,10.9973587942282,3.42631487416993,48.9363091372921,0.002162713008479,0.117126754233342,8.01163425895178
1248012244386,478947794202,1,70590461074,112497975,627.482059779298,411,116529339293,6226008670,0,202196340895,208869586326,61944535510,12785380067,3406928967,1,104.79,C,MEM,ft,11909.6501993129,2.60573753443291,SM,2.72988424779129,10.2445950546665,3.3718807414785,49.634557504262,0.001593671061053,0.09014172377399,4.98874005283745
1248011692394,478570137790,1,70594239757,113088520,624.238780001719,392,116476539964,6206590908,0,202195077257,208852922509,61936150433,12723875965,3435938618,1,104.68,C,MEM,ft,11922.1598432747,2.6077926595195,SM,2.75313015009419,10.195317914524,3.37206818713941,49.6278607087333,0.001601951099541,0.090614952319131,4.97318330094664
1248310865346,496490038107,1,70604375033,112505098,627.566006235557,372,116594332001,6218729997,0,202155382720,208742844571,61942596464,12678355456,3431954628,1,108.6,C,MEM,ft,11494.5751873481,2.51427172658996,SM,2.74927882410825,10.1564087984493,3.36994017827971,49.6211305881978,0.001593457883416,0.090125866179028,4.98171582867408
1248226516036,478279666201,1,70588387093,112587666,626.963766110934,361,116465367567,6235648321,0,202143701970,208852779912,61861112209,12789982542,3458725807,1,104.62,C,MEM,ft,11931.0506216402,2.60982559837998,SM,2.77091197996971,10.2465236699323,3.37615623861374,49.5592037296665,0.001594988505002,0.090198104713835,4.99560635901454
1248606053778,531450066065,1,70600932931,112690899,626.500751680045,444,117499786180,6234483686,0,202144279236,208714208176,61972546584,12833007382,3498873430,1,116.22,C,MEM,ft,10743.4697451213,2.3494324932971,SM,2.80222366327089,10.2778673410803,3.36784947013757,49.6333862842368,0.001596167278839,0.090253365870703,4.99315510055062
1248251770119,501764751864,1,70627908176,112599188,627.250599498106,364,116607316537,6213603887,0,202142475799,208754709492,61885147792,12635153498,3462124741,1,109.74,C,MEM,ft,11374.6288510935,2.48772311223912,SM,2.77357887557407,10.1222796558065,3.37326025613832,49.5774564662546,0.001594259137895,0.090205510374935,4.97784504355851
1248337022019,479291463642,1,70624569910,112703856,626.638452458982,349,116882479082,6193177617,0,202174955298,208756900759,61885804239,12777303295,3500363396,1,104.85,C,MEM,ft,11905.9324942203,2.60454674600971,SM,2.80402113712744,10.2354597113002,3.37325988287703,49.5745965611986,0.001595816528775,0.090283195973567,4.96114230993763
1248189215462,478385939315,1,70605815609,112493108,627.645700828179,396,116543722249,6228792535,0,202164139042,208806161117,61883581945,12784464347,3465243837,1,104.63,C,MEM,ft,11929.5538130746,2.60916785566332,SM,2.77621677392669,10.2424089141549,3.37417703620614,49.5786866113041,0.00159325555593,0.090125044028971,4.99026306095306
1248346100848,479168550147,1,70642313592,112803342,626.243091202032,337,117070279876,6182286606,0,202142461769,208755809027,61933891031,12753783216,3493358733,1,104.8,C,MEM,ft,11911.6994355725,2.60523379605158,SM,2.79838958973554,10.2165442799368,3.37062318468754,49.612756421419,0.001596824003408,0.090362233617242,4.95238187694933
1248547513393,479160615656,1,70578969545,112403447,627.907519108378,346,116984561311,6196457093,0,202124205666,208861213265,61946106609,12793403130,3497720630,1,104.79,C,MEM,ft,11914.7582154118,2.60569728103313,SM,2.8014317376635,10.2466289770849,3.37166005578557,49.6145368474267,0.001592591216968,0.090027368437535,4.96293254884692
1248329449336,478957838647,1,70617527951,112572750,627.305701877231,353,116584161370,6215601432,0,202133438361,208864732322,61937375208,12854584212,3410054128,1,104.74,C,MEM,ft,11918.3640379607,2.60634516988465,SM,2.73169404904598,10.2974292714455,3.3721921799331,49.6162092794856,0.001594119098563,0.090178718494448,4.97913546404449
1248215441277,478511951705,1,70613878614,112194343,629.388939993169,346,116763440411,6231234020,0,202211682841,208773117407,61965733857,12792046937,3432739360,1,104.67,C,MEM,ft,11925.2454502436,2.60853555868238,SM,2.75011768520353,10.2482684590995,3.36917041745671,49.6434604218686,0.001588842663824,0.08988379673081,4.9921141927431
1248869085451,478689890744,1,70616627703,112613983,627.068023186783,407,116826071475,6217219140,0,202117024851,208755736198,61948196956,12804650406,3428856335,1,104.67,C,MEM,ft,11931.4902593962,2.60893139713052,SM,2.74556907120633,10.252996535162,3.36984361863305,49.6034353621852,0.001594723320315,0.090172768556708,4.9782793188085
1248270567603,478639860892,1,70593663187,112412108,627.989853077037,406,116595326706,6212779675,0,202148402444,208823188531,61939721799,12804382004,3426609404,1,104.67,C,MEM,ft,11925.7721181141,2.60795364029378,SM,2.7450854750024,10.2576975988368,3.37139371094772,49.6204295819777,0.00159238241685,0.090054280632331,4.97710979994516
1248270527410,478667900505,1,70616584969,112251150,629.094534612786,356,116564676201,6204028036,0,202138921045,208788661419,61931990704,12833564112,3413847006,1,104.71,C,MEM,ft,11921.2160004775,2.60780078650158,SM,2.73486149920025,10.281075960856,3.37125706836863,49.6142377345886,0.001589586214758,0.08992533872678,4.97009894872112
1248011865787,479877064714,1,70599206266,112918638,625.22190770668,361,116704046787,6226091894,0,202137850639,208726089561,61929516422,12784571620,3411440291,1,104.97,C,MEM,ft,11889.2242144136,2.60069079677896,SM,2.73349988451331,10.2439503745728,3.37038138871777,49.622538150266,0.001599432117899,0.0904788176263,4.98880825149351
1248036531096,478526371902,0,70580614928,112691330,626.318057724583,345,116509426527,6217054734,0,202185813981,208899599957,61964742749,12787132785,3429826654,1,104.67,C,MEM,ft,11923.5361717398,2.60808307415833,SM,2.74817809298258,10.2458000758765,3.37126550824535,49.649782842962,0.001596632873133,0.090294896977925,4.98146855408176
1248194562881,478331608196,1,70600360235,112606982,626.962546913832,355,116773659268,6214358650,0,202138785487,208748100649,61867850382,12807235824,3443417983,1,104.64,C,MEM,ft,11928.4648593368,2.60947539634375,SM,2.75871894126195,10.2606085660549,3.37409655192633,49.5658707559186,0.001594991606632,0.090215888891623,4.97867787186673
1248191604674,513327048604,1,70578673895,113017991,624.490607827209,377,116877214392,6228096133,0,202147737443,208711977400,61976949518,12718537792,3407779730,1,112.28,C,MEM,ft,11116.7759589776,2.43157185671099,SM,2.73017357049925,10.1895716526004,3.36757421949887,49.6533939868847,0.001601305107661,0.090545386282676,4.98969558013222
1248196027077,478606865002,1,70609452421,112328593,628.597319126039,386,116440925272,6215562689,0,202192994002,208878269607,61944983480,12803801923,3422696828,1,104.68,C,MEM,ft,11923.9207783435,2.60797769181974,SM,2.74211482311412,10.2578454387358,3.37199653422202,49.6276082732466,0.001590843564828,0.089992749987395,4.97963665495353
1247974252794,478519507010,1,70603798892,112627306,626.879940571428,413,116568314454,6211056955,0,202178034146,208761498547,61901819350,12780786947,3430444296,1,104.68,C,MEM,ft,11921.8021856515,2.60799034211142,SM,2.74881015238882,10.2412264663201,3.37246143552968,49.6018401112142,0.001595201784712,0.090248100670224,4.97691113506109
1248140897212,478799664238,1,70618419095,113205508,623.807271771617,414,116781232929,6225440829,0,202211034526,208744099722,61943590864,12767311218,3404039259,1,104.73,C,MEM,ft,11917.701682536,2.60681239031024,SM,2.72728765366448,10.2290624772561,3.36990634237378,49.6286845518521,0.001603059222378,0.090699301859966,4.98777088620837
1248101227921,478870210177,1,70613425223,111744022,631.921278285473,361,116520498396,6196664241,0,202143820598,208796677727,61945011770,12729292199,3428861229,1,104.75,C,MEM,ft,11915.0475219189,2.60634552201457,SM,2.74726212289011,10.1989261081039,3.3706778279784,49.6314003898415,0.001582475593658,0.089531217100183,4.96487312276903
1248342797028,482331234118,1,70620630596,112882230,625.613354697192,349,116877896136,6237965336,0,202141509733,208730859564,61902124977,12754826217,3408050680,1,105.49,C,MEM,ft,11833.7548301071,2.58814422273677,SM,2.73005995477663,10.2174068271681,3.37194982630329,49.5874411454721,0.001598431351396,0.090425666947208,4.99699709955557
1248051583822,529344092016,0,70582038640,112470143,627.562451307633,384,116696424627,6222247980,0,202093696007,208766643507,62016166758,12572350209,3408363546,1,115.77,C,MEM,ft,10780.4403888918,2.35773214936396,SM,2.73094765487362,10.07358219161,3.36632614398195,49.6903874502393,0.001593466909813,0.090116582085153,4.98556955550279
1247973043366,478308481853,1,70607859631,112758052,626.189069238266,342,116461824726,6227539306,0,202220467871,208812095857,61903630181,12742154682,3453078746,1,104.62,C,MEM,ft,11928.6278280061,2.60913843411529,SM,2.76694978658068,10.2102803820443,3.37318013897496,49.603339198766,0.001596961763029,0.090352954816934,4.99012325554985
1247953774481,478334544224,1,70581960765,112436716,627.748330580911,391,116510181570,6206092594,0,202182780982,208858953733,61903146682,12813626518,3435476145,1,104.62,C,MEM,ft,11928.4436482604,2.60895599021716,SM,2.75288733865864,10.2677092533567,3.37396344011267,49.6037176599304,0.001592995076665,0.090096859594628,4.97301480303707
1248600098479,478985134650,1,70591864702,112758008,626.047461764312,356,116762848154,6208574402,0,202117939155,208828137784,61930798765,12759175905,3405002042,1,104.73,C,MEM,ft,11922.0863026735,2.60676168873459,SM,2.72705572116152,10.2187849580845,3.37195937963614,49.6001873141304,0.001597322984398,0.090307543734265,4.97242824949563
1248052904842,479556060444,1,70551314677,112676783,626.138879710472,355,116881721613,6183176941,0,202155380710,208903342717,61952195487,12766951150,3481157577,1,104.91,C,MEM,ft,11896.415068554,2.60251721912654,SM,2.78927084220096,10.2294951603965,3.37200870888968,49.6390779963314,0.001597089770982,0.090282056604215,4.95425868327495
1248255664280,478158356563,1,70615670697,112453436,627.954762511659,406,116475950682,6187954084,0,202161277013,208770672046,61893106413,12791534933,3430517212,1,104.58,C,MEM,ft,11935.8927546376,2.61054867523901,SM,2.74824886452948,10.2475280497751,3.37308440544115,49.5836775943655,0.001592471400329,0.09008846442116,4.95728099705379
1248478167989,856555268401,2,70614554464,149412662,472.614258515788,492,134355894922,7239748904,0,202122729566,208796710008,62135750380,12186710913,4536246850,2,94.38,C,MEM,ft,13228.2069081267,1.45755704745081,SM,3.63342104516478,9.76125271988527,3.3603313508097,49.7691925843492,0.002115890458194,0.119675830808214,5.79885903464496
1248225695241,855009616428,2,70622517431,153187528,461.020021362314,347,133888911595,7264999552,0,202210047660,208808989456,62197405320,12167246625,4326414533,2,94.21,C,MEM,ft,13249.3970410891,1.45989667397631,SM,3.46605149172537,9.74763351803203,3.35719775417795,49.8286532292474,0.002169103192189,0.122724222537675,5.82026117528154
1248444561968,851887401909,2,70608974055,149847615,471.205191053591,329,132410636524,7268964568,0,202154443004,208741791875,62210072675,11822185493,4239165848,2,93.86,C,MEM,ft,13301.1353288728,1.46550419594227,SM,3.39555794237074,9.46953181033843,3.35543398197774,49.8300642015969,0.002122217706821,0.120027448206259,5.82241678119971
1248682058470,849818344990,2,70624393267,150080330,470.577278628052,387,130795182186,7477426723,0,202135740317,208722139121,62340140210,11746690492,4077375118,2,93.66,C,MEM,ft,13332.0740814649,1.46935173361631,SM,3.26534291923436,9.4072709800869,3.34811789671783,49.9247504896361,0.002125049477347,0.120190987755436,5.98825511448609
1248614468404,858467431917,2,70608886262,148914710,474.156557548949,396,133085074782,7350599210,0,202155935534,208800633703,62288597197,12195484132,4401999371,2,94.6,C,MEM,ft,13198.8844440169,1.4544692343375,SM,3.52550725815848,9.76721353196273,3.35214859699965,49.8861728525526,0.002109008056683,0.119263963191413,5.88700467278395
1248284179378,876856463490,2,70692599693,149029616,474.352693044583,534,132691546168,7071694653,0,202109557483,208758264416,62344168303,11973876759,4289465939,2,98.95,C,MEM,ft,12615.302469712,1.42359009866868,SM,3.43628959644219,9.59226829660406,3.34848102233733,49.9438904481391,0.002108136023391,0.119387570924963,5.6651320026532
1248137136574,878838406771,2,70661443433,152283405,464.01276247402,438,131010060426,7128931396,0,202238389397,208843332901,62345343380,11546443550,4000149353,2,98.99,C,MEM,ft,12608.7194320032,1.42021232453855,SM,3.20489570880005,9.25094143236033,3.34978238275283,49.950715793243,0.002155113136691,0.122008552215665,5.71165714656014
1248998072114,866014274066,2,70661732847,150251768,470.288861073502,507,133452069279,7107036517,0,202272102585,208813513734,62311738236,12180353356,4491369508,2,95.91,C,MEM,ft,13022.605276968,1.44223728120538,SM,3.5959779348563,9.75209940507279,3.35111039501318,49.8893790368578,0.002126352722277,0.12029783820698,5.69019014174372
1247745747260,870407262452,2,70640278446,149004717,474.080820179673,472,131467120229,7118402025,0,202450089420,209020552085,62363814764,11654743031,4089453284,2,96.82,C,MEM,ft,12887.2727459203,1.43351945817296,SM,3.27747322960649,9.3406393542862,3.35163191789959,49.9811879951893,0.002109344983881,0.119419134328615,5.70501004762527
1248445340333,854071484894,2,70639783982,146663203,481.646265300779,499,133485429502,7323634197,0,202170351334,208769036977,62230656098,12125337350,4364762817,2,94.09,C,MEM,ft,13268.6294009246,1.46175743180086,SM,3.49615852291601,9.71234939830509,3.35476194639879,49.8465203782178,0.002076212507068,0.117476671394264,5.86620331735673
1247696539449,860028892147,2,70566701500,150417718,469.138226787884,385,135630143094,7226704965,0,202237168728,208961052954,62231609479,12697811064,4705487849,2,94.73,C,MEM,ft,13171.0813833949,1.45076119051561,SM,3.77133998550482,10.1770027106171,3.3577960573961,49.8771997127461,0.002131567932221,0.120556331803586,5.79203735564692
1248591412888,876952213189,2,70652803126,149244431,473.403279791391,470,131734498810,7121923549,0,202107674477,208662006958,62327568080,11724745936,4073410609,2,98.92,C,MEM,ft,12622.2342588759,1.42378500687917,SM,3.26240479227562,9.39037848168488,3.34782847118588,49.9183058898635,0.002112363903437,0.119530239804226,5.70396646612117
1248400468880,854650081864,2,70626096650,148013541,477.15969885485,368,133859220090,7270757540,0,202198250086,208775976864,62167344220,12187243299,4386717827,2,94.15,C,MEM,ft,13259.6969610197,1.46071532124262,SM,3.51387069802652,9.76228670430872,3.35829010364632,49.7975976216777,0.002095734410094,0.118562548388651,5.82405864243462
1248593007203,858889154813,2,70620597176,147426091,479.023737908102,386,135391219675,7254656114,0,202093693003,208789038504,62172823829,12715619068,4627037522,2,94.64,C,MEM,ft,13193.0791124577,1.45373008869212,SM,3.70580124612833,10.1839582591324,3.35820420636278,49.7943072485042,0.002087579217612,0.118073775961834,5.81026489188123
1248764059304,935138686606,2,70644365031,151241647,467.095978074082,436,133503345821,7299687602,0,202192186830,208727864041,62301319587,11595642581,4072037757,2,102.98,C,MEM,ft,12126.2775228588,1.33537846010443,SM,3.26085438370925,9.28569531978911,3.35029603585722,49.8903849152447,0.002140887626828,0.121113068456098,5.84552986419908
1249154732396,859166332503,2,70658666782,148534360,475.705868877747,435,130771325890,7329605600,3,202119636715,208784396214,62287208180,11581203622,4048223004,2,94.71,C,MEM,ft,13189.2591320452,1.45391489999015,SM,3.240769857418,9.2712322354062,3.35196266319477,49.8634849347503,0.002102139295357,0.118907895193333,5.86765226909969
1248007775120,858911264431,2,70616054102,150811124,468.241680248998,389,134192316561,7252890822,0,202223961335,208808601564,62224855983,12235803215,4372475590,2,94.62,C,MEM,ft,13189.682679349,1.45301130256659,SM,3.50356438250521,9.804268417978,3.35571048362164,49.8593496158443,0.002135649264432,0.120841493944618,5.81157502909196
1248380796032,853221476055,2,70627043595,146136791,483.29406381313,457,132691851265,7372909816,0,202190394956,208792396882,62255049329,12058691763,4275828547,2,94.03,C,MEM,ft,13276.4096142933,1.46313803750473,SM,3.42509958547167,9.65946592684601,3.35382268799744,49.8686374597228,0.002069133628727,0.117061069398455,5.90597823952028
1248429682944,850489017373,2,70648982548,148468120,475.852880389406,393,132580866589,7339249829,0,202268119565,208832517176,62323094952,12136719351,4347376588,2,93.74,C,MEM,ft,13318.0038718157,1.46789630135397,SM,3.48227589218175,9.72158826148674,3.35080466297187,49.9211896380355,0.002101489853716,0.118923894576015,5.87878510841945
1248775747509,873630912456,2,70689210307,152001760,465.055209275208,415,130991960279,7118376848,0,202161504515,208720040049,62327779128,11490183600,3994062777,2,98.04,C,MEM,ft,12737.410725306,1.42940883810804,SM,3.19838272401364,9.20115851298369,3.3487482302291,49.9111063394117,0.002150282332196,0.121720621419183,5.7002843482502
1248739150731,872833235973,2,70647074374,148725477,475.016626599893,429,131897002616,7126767608,0,202053908888,208832938699,62434713550,11853441346,4131041458,2,98.27,C,MEM,ft,12707.2265262135,1.43067323661083,SM,3.30817004943084,9.49232779244657,3.34482096296892,49.9982029981612,0.002105189469173,0.119100515838666,5.70717079209702
1248262342520,847851953659,2,70656435799,147990487,477.439038355215,383,131895948929,7305617691,0,202213129393,208804845683,62300958625,11934831711,4287051834,2,93.46,C,MEM,ft,13356.1132304729,1.47226451166738,SM,3.43441573775691,9.56115658100034,3.35155108832003,49.9101482940088,0.002094508240141,0.11855719904298,5.85263004590155
1248437174844,863416932679,2,70649764158,152278261,463.951740018886,445,131719780552,7174536780,0,202161151969,208746663669,62318300353,11759064844,4190485335,2,95.63,C,MEM,ft,13054.8695476733,1.4459262119986,SM,3.35658487222124,9.41902811046088,3.34968480344556,49.9170495790363,0.002155396593532,0.12197510941552,5.74681443693512
1248258963136,854085475789,2,70639038653,148866707,474.511998528993,377,133750722457,7309204293,0,202182754391,208759014521,62221721523,12158199536,4385852932,2,94.12,C,MEM,ft,13262.4199228219,1.46151526810928,SM,3.51357615809257,9.74012596348995,3.3550825887039,49.8468053188903,0.002107428269675,0.119259473712091,5.8555191741921
1248405695723,847156186763,2,70631809630,149215303,473.354999185305,434,131700102196,7330606467,0,202165025687,208741509490,62276935695,11904115116,4224917019,2,93.33,C,MEM,ft,13376.2530346405,1.47364289517047,SM,3.38425003464374,9.53545402490804,3.35182691891437,49.8851742733623,0.002112579357398,0.119524689378787,5.8719745449051
1248386236252,852489589927,2,70644435673,148659357,475.210152247598,448,133008937933,7253099087,0,202164294339,208721474357,62203102741,12046748009,4236460997,2,93.92,C,MEM,ft,13292.0169958688,1.46440056395164,SM,3.39354990785466,9.64985647804614,3.35548333056745,49.8268091514297,0.002104332147094,0.119081220765711,5.80998001770334
1246864184505,850975389567,2,70579609677,146822003,480.715480206329,399,132500242770,7208870989,0,202233336277,208921439254,62211388383,11925433861,4230523087,2,93.74,C,MEM,ft,13301.3034404203,1.465217678198,SM,3.39293015195516,9.56434069500067,3.35825071075074,49.8942781067191,0.002080232572437,0.117753003755006,5.78160081794465
1248205828878,852008179263,2,70644146684,147243462,479.777816443898,405,133072755002,7361903727,0,202217375914,208758762937,62227393019,12160256399,4360540782,2,93.87,C,MEM,ft,13297.1751238734,1.46501625132017,SM,3.4934468988337,9.74218844173379,3.35477275857048,49.8534709415158,0.002084298118266,0.117964087807822,5.8979885822337
1248297207423,858673152682,2,70609967444,150353869,469.625210934878,420,134046323567,7264740583,0,202166283148,208783490634,62163315226,12159070053,4355641272,2,94.6,C,MEM,ft,13195.5307338584,1.45375129468534,SM,3.48926621488791,9.7405249172201,3.35862863611681,49.7984893792486,0.002129357574329,0.120447172440922,5.81972028760476
1248764820833,867157714028,2,70618456450,151194420,467.070520525824,403,132760406839,7292369529,0,202051562469,208711978252,62277156972,12076807254,4237006005,2,95.54,C,MEM,ft,13070.5968268055,1.44006655379033,SM,3.3929575323668,9.67100213949337,3.35134081900748,49.8710052790064,0.00214100431531,0.121075175627661,5.83966605027803
1247572547019,917235923888,4,70599112207,150868159,467.952367649691,309,129757664518,8494259313,0,202306969148,208935314641,62233200708,11987942105,4237594245,4,51.77,C,MEM,ft,24098.3686887966,1.36014357323769,SM,3.39667160448944,9.609014027797,3.3572966240533,49.8834323155816,0.002136969634372,0.120929367482869,6.80862955288374
1248479731133,917688614227,4,70630599937,149443154,472.625195912287,277,129742594193,8495649195,0,202166371842,208740093652,62216483975,12029827807,4259118190,4,51.82,C,MEM,ft,24092.6231403512,1.36046117580377,SM,3.41144360119874,9.63558118487265,3.35506091497997,49.8337957946168,0.002115841492686,0.119700104273523,6.80479545093629
1248700826228,925860812161,4,70692504953,150725079,469.016207667737,374,128969421174,8445757400,0,202049783268,208817827651,62278306972,11822880155,4179524448,4,52.5,C,MEM,ft,23784.7776424381,1.34869173619464,SM,3.34709832828833,9.46814473624867,3.35297855391097,49.8744820728009,0.002132122480314,0.120705517153617,6.76363563041152
1248011209169,916019820029,4,70588370634,148945162,473.921876254027,269,129769355066,8524416670,0,202201312079,208871957083,62249986814,12062727889,4243538632,4,51.74,C,MEM,ft,24120.8196592385,1.36242817227414,SM,3.40024079978064,9.66556053373277,3.35537351529245,49.8793491249568,0.002110052416032,0.119346013005105,6.83040072666981
1247465379065,915554481227,4,70566609249,149726799,471.302463689216,290,129065961718,8489460320,0,202253759240,208761719629,62185246468,11808604144,4163109891,4,51.72,C,MEM,ft,24119.5935627417,1.36252446429314,SM,3.33725485361392,9.46607765006736,3.35709402931171,49.8492763900262,0.002121779699967,0.120024813123249,6.80536747750308
1249262037683,917668525097,4,70671821790,150469080,469.676705606228,259,129795516463,8508963472,0,202119843048,208696522203,62194941067,11980003685,4241848264,4,51.8,C,MEM,ft,24117.0277544981,1.36134345192993,SM,3.39548320212094,9.58966439676599,3.35552246891238,49.7853446202149,0.002129124114659,0.120446371906949,6.81119189996482
1248290707299,915009731492,4,70624142568,148666865,475.049652577257,280,129154002782,8514688877,0,202147103556,208752113763,62247774939,11935510895,4203350370,4,51.65,C,MEM,ft,24168.2615159535,1.36423762976111,SM,3.36728483631432,9.56148341504966,3.353567480405,49.8664089823189,0.002105043114072,0.11909634841525,6.82107847732339
1247322228504,917232304956,4,70580876681,150860251,467.856020476858,238,129784631248,8479247989,3,202258857983,208939237069,62200722391,11996304678,4250523692,4,51.78,C,MEM,ft,24088.880426883,1.35987603332815,SM,3.40771902790344,9.61764683083376,3.35911270862076,49.8674047247612,0.002137409707757,0.120947296177779,6.7979611003724
1247629628680,916142784672,4,70584840894,150220213,469.875787581263,234,129265952304,8508525250,3,202258404798,208874495163,62203635167,11875069912,4192603163,4,51.73,C,MEM,ft,24118.1061024551,1.36182879956499,SM,3.36045495123084,9.51810508424996,3.35791460743778,49.857452674326,0.002128222024692,0.120404493085768,6.81975247654392
1249156942136,918120459643,4,70668693866,150809036,468.597212344756,276,129594386036,8535132288,0,202054009097,208677618090,62248192158,11992915713,4237141274,4,51.86,C,MEM,ft,24087.0987685307,1.3605588776681,SM,3.39200074151987,9.60080779961297,3.35234825069825,49.8321628438125,0.002134028913651,0.120728653792792,6.8327141291032
1252264847982,922894126208,4,70773515697,151147475,468.241468784047,360,128891392522,8489473544,0,201398071419,207791646353,62032976744,11770364627,4166113616,4,52.23,C,MEM,ft,23975.9687532453,1.35688895662098,SM,3.32686302159931,9.39926138305943,3.34969652045753,49.5366270513501,0.002135650228923,0.120699287569695,6.77929557607611
1247848393205,917423302429,4,70620073518,149166258,473.431957500737,285,129741651418,8497021253,0,202202834891,208878777851,62248456712,12023721503,4239238798,4,51.78,C,MEM,ft,24099.0419699691,1.3601664465042,SM,3.39723865582088,9.63556275623998,3.3555655655433,49.8846310585213,0.002112235948919,0.119538766738224,6.8093378164122
1247396995416,915518486267,4,70573423826,151092484,467.087587401105,316,129444026922,8488292650,0,202199481284,208876391921,62227731043,11933436043,4195099652,4,51.69,C,MEM,ft,24132.269209054,1.36250334004966,SM,3.3630830180098,9.56667050414072,3.35664483374244,49.8860677648557,0.002140926085328,0.121126220886568,6.80480446978245
1247427789548,917081817761,4,70599598548,151203349,466.918219833874,305,129481246356,8514559514,0,202244370821,208706892818,62203924350,11932270669,4248839584,4,51.77,C,MEM,ft,24095.5725236237,1.36021428556235,SM,3.40608059207944,9.56550011870716,3.35520459519046,49.8657516460647,0.002141702674091,0.121212105636021,6.82569330693299
